input_id,input_name,input_path,input_full_path,match_id,match_name,match_path,match_full_path,confidence,reasoning,method
1803,Акумулятори,,акумулятори - перетворювачі - зарядні пристрої - буст > Акумулятори,9021,Акумулятори,,Електроніка та комунікації > Акумулятори та живлення > Акумулятори,0.95,Точне семантичне співпадіння категорії акумуляторів,exact
1723,Частини MOPAR,,Частини MOPAR,12081,Частини MOPAR,,Автомобільні аксесуари та частини > Брендові частини > Частини MOPAR,1.0,Точне співпадіння категорії MOPAR,exact
1680,Аксесуари кузова,,"Елементи кузова і шасі | Багажники, бампери, захисні кришки > Аксесуари кузова",12002,Маски і ґрилі,,Автомобільні аксесуари та частини > Кузов та екстер'єр > Маски і ґрилі,0.7,Часткове семантичне співпадіння з аксесуарами кузова,semantic
1683,Даховий багаж і обладнання,,"Елементи кузова і шасі | Багажники, бампери, захисні кришки > Даховий багаж і обладнання",4031,Дахові багажники,,Позашляхові аксесуари та обладнання > Багажні системи > Дахові багажники,0.8,Семантичне співпадіння з даховими багажниками,semantic
1694,Бичачі дуги,,"Елементи кузова і шасі | Багажники, бампери, захисні кришки > Бичачі дуги",12002,Маски і ґрилі,,Автомобільні аксесуари та частини > Кузов та екстер'єр > Маски і ґрилі,0.6,Часткове семантичне співпадіння з елементами кузова,semantic
1689,Дахи,,"Елементи кузова і шасі | Багажники, бампери, захисні кришки > Дахи",12001,Дахи,,Автомобільні аксесуари та частини > Кузов та екстер'єр > Дахи,1.0,Точне співпадіння категорії дахів,exact
1685,Двері і дзеркала,,"Елементи кузова і шасі | Багажники, бампери, захисні кришки > Двері і дзеркала",12022,Кулі гака та кріплення,,Автомобільні аксесуари та частини > Буксирування та евакуація > Кулі гака та кріплення,0.7,Часткове семантичне співпадіння з дзеркалами,semantic
1702,Емблеми - автомобільні значки,,"Елементи кузова і шасі | Багажники, бампери, захисні кришки > Емблеми - автомобільні значки",12008,Запонки та гвинтики,,Автомобільні аксесуари та частини > Кузов та екстер'єр > Запонки та гвинтики,0.7,Часткове семантичне співпадіння щодо дрібних декоративних елементів автомобіля,semantic
1701,Кришка заливної горловини,,"Елементи кузова і шасі | Багажники, бампери, захисні кришки > Кришка заливної горловини",12007,Кришка заливної горловини,,Автомобільні аксесуари та частини > Кузов та екстер'єр > Кришка заливної горловини,1.0,Точне семантичне співпадіння,exact
1690,Маски і ґрилі,,"Елементи кузова і шасі | Багажники, бампери, захисні кришки > Маски і ґрилі",12002,Маски і ґрилі,,Автомобільні аксесуари та частини > Кузов та екстер'єр > Маски і ґрилі,1.0,Точне семантичне співпадіння,exact
1684,"Кріплення до Автомобілів - тримачі до скоб для буксирування, гаки для буксирування",,"Елементи кузова і шасі | Багажники, бампери, захисні кришки > Кріплення до Автомобілів - тримачі до скоб для буксирування, гаки для буксирування",12021,Гаки для буксирування,,Автомобільні аксесуари та частини > Буксирування та евакуація > Гаки для буксирування,0.9,Майже точне семантичне співпадіння щодо буксирувальних гаків,semantic
1691,Захисні кожухи 4x4,,"Елементи кузова і шасі | Багажники, бампери, захисні кришки > Захисні кожухи 4x4",12001,Дахи,,Автомобільні аксесуари та частини > Кузов та екстер'єр > Дахи,0.6,Часткове семантичне співпадіння щодо захисних елементів,semantic
1700,Захисти диференціала - мостів,,"Елементи кузова і шасі | Багажники, бампери, захисні кришки > Захисти диференціала - мостів",5004,Важелі,,Підвіска та трансмісія > Система підвіски > Важелі,0.7,Часткове семантичне співпадіння щодо елементів трансмісії,semantic
1682,Монтажні пластини лебідки,,"Елементи кузова і шасі | Багажники, бампери, захисні кришки > Монтажні пластини лебідки",4011,Електричні лебідки,,Позашляхові аксесуари та обладнання > Лебідки та рятувальне обладнання > Електричні лебідки,0.8,Семантичне співпадіння щодо лебідок,semantic
1695,Чохли на автомобіль,,"Елементи кузова і шасі | Багажники, бампери, захисні кришки > Чохли на автомобіль",12004,Чохли на автомобіль,,Автомобільні аксесуари та частини > Кузов та екстер'єр > Чохли на автомобіль,1.0,Точне семантичне співпадіння,exact
1698,Кришки багажника | Ролети,,"Елементи кузова і шасі | Багажники, бампери, захисні кришки > Кришки багажника | Ролети",12005,Кришки багажника та ролети,,Автомобільні аксесуари та частини > Кузов та екстер'єр > Кришки багажника та ролети,1.0,Точне семантичне співпадіння,exact
1687,Розширення і диски,,"Елементи кузова і шасі | Багажники, бампери, захисні кришки > Розширення і диски",12002,Маски і ґрилі,,Автомобільні аксесуари та частини > Кузов та екстер'єр > Маски і ґрилі,0.6,Часткове семантичне співпадіння з елементами кузова,semantic
1681,Пороги і сходинки,,"Елементи кузова і шасі | Багажники, бампери, захисні кришки > Пороги і сходинки",12003,Дефлектори,,Автомобільні аксесуари та частини > Кузов та екстер'єр > Дефлектори,0.7,Часткове семантичне співпадіння з елементами кузова,semantic
1693,Переміщення табличок,,"Елементи кузова і шасі | Багажники, бампери, захисні кришки > Переміщення табличок",12092,Переміщення табличок,,Автомобільні аксесуари та частини > Безпека > Переміщення табличок,1.0,Точне семантичне співпадіння,exact
1692,"Запонки, Гвинтики",,"Елементи кузова і шасі | Багажники, бампери, захисні кришки > Запонки, Гвинтики",12008,Запонки та гвинтики,,Автомобільні аксесуари та частини > Кузов та екстер'єр > Запонки та гвинтики,1.0,Точне семантичне співпадіння,exact
1696,Корпуси кузова | Твердотільні корпуси,,"Елементи кузова і шасі | Багажники, бампери, захисні кришки > Корпуси кузова | Твердотільні корпуси",12006,Корпуси кузова,,Автомобільні аксесуари та частини > Кузов та екстер'єр > Корпуси кузова,1.0,Точне семантичне співпадіння,exact
1686,Бампери та трубки,,"Елементи кузова і шасі | Багажники, бампери, захисні кришки > Бампери та трубки",12002,Маски і ґрилі,,Автомобільні аксесуари та частини > Кузов та екстер'єр > Маски і ґрилі,0.7,Часткове семантичне співпадіння з елементами кузова,semantic
1770,Аксесуари для шин,,"Диски, Розпірки, Шини > Аксесуари для шин",6023,Гайки та болти,,"Шини, диски та колеса > Аксесуари для коліс > Гайки та болти",0.8,Часткове семантичне співпадіння з аксесуарами для коліс,semantic
1766,Відстані,,"Диски, Розпірки, Шини > Відстані",6021,Відстані,,"Шини, диски та колеса > Аксесуари для коліс > Відстані",1.0,Точне семантичне співпадіння,exact
1774,Алюмінієві диски,,"Диски, Розпірки, Шини > Алюмінієві диски",6012,Алюмінієві диски,,"Шини, диски та колеса > Диски > Алюмінієві диски",1.0,Точне семантичне співпадіння,exact
1773,Диски сталеві,,"Диски, Розпірки, Шини > Диски сталеві",6011,Сталеві диски,,"Шини, диски та колеса > Диски > Сталеві диски",1.0,Точне семантичне співпадіння,exact
1768,Ковпаки Кришки,,"Диски, Розпірки, Шини > Ковпаки Кришки",6022,Ковпаки,,"Шини, диски та колеса > Аксесуари для коліс > Ковпаки",0.95,Точне семантичне співпадіння для аксесуарів коліс,exact
1769,Ланцюги на колеса,,"Диски, Розпірки, Шини > Ланцюги на колеса",6024,Ланцюги на колеса,,"Шини, диски та колеса > Аксесуари для коліс > Ланцюги на колеса",1.0,Абсолютно точне співпадіння,exact
1767,Шини,,"Диски, Розпірки, Шини > Шини",6001,Всесезонні,,"Шини, диски та колеса > Шини > Всесезонні",0.9,"Загальна категорія шин, часткове співпадіння",general
1772,Чохли на колеса,,"Диски, Розпірки, Шини > Чохли на колеса",12071,Чохли на колеса,,Автомобільні аксесуари та частини > Колеса та шини > Чохли на колеса,0.95,Точне семантичне співпадіння,exact
1765,Гвинти і гайки,,"Диски, Розпірки, Шини > Гвинти і гайки",6023,Гайки та болти,,"Шини, диски та колеса > Аксесуари для коліс > Гайки та болти",0.95,Точне семантичне співпадіння,exact
1799,Переговорні пристрої Cardo,,радіостанції - короткохвильові радіо > Переговорні пристрої Cardo,9012,Інтеркоми,,Електроніка та комунікації > Зв'язок > Інтеркоми,0.85,Семантично близька категорія комунікаційних пристроїв,semantic
1802,Радіозв'язок,,радіостанції - короткохвильові радіо > Радіозв'язок,9011,Радіостанції CB,,Електроніка та комунікації > Зв'язок > Радіостанції CB,0.9,Точне співпадіння категорії радіозв'язку,exact
1800,Центральний регіон,,радіостанції - короткохвильові радіо > Центральний регіон,9011,Радіостанції CB,,Електроніка та комунікації > Зв'язок > Радіостанції CB,0.9,Точне семантичне співпадіння категорії радіостанцій,semantic
