input_id,input_name,input_path,input_full_path,match_id,match_name,match_path,match_full_path,confidence,reasoning,method
1934,Деталі доступу,,Квадроцикли - частини і аксесуари > Деталі доступу,10503,Підвіска та керування,,Мотоцикли та квадроцикли > Квадроцикли - частини > Підвіска та керування,0.6,Часткове семантичне співпадіння з категорією підвіски та керування,semantic
1946,аксесуари,,Квадроцикли - частини і аксесуари > аксесуари,10504,Захист квадроциклів,,Мотоцикли та квадроцикли > Квадроцикли - частини > Захист квадроциклів,0.5,"Загальна категорія аксесуарів, часткове семантичне співпадіння",general
1943,Arctic Cat частини,,Квадроцикли - частини і аксесуари > Arctic Cat частини,10502,Трансмісія квадроциклів,,Мотоцикли та квадроцикли > Квадроцикли - частини > Трансмісія квадроциклів,0.4,Часткове семантичне співпадіння з категорією запчастин,semantic
1970,Частини,,Квадроцикли - частини і аксесуари > Частини,10502,Трансмісія квадроциклів,,Мотоцикли та квадроцикли > Квадроцикли - частини > Трансмісія квадроциклів,0.5,Загальна категорія запчастин для квадроциклів,general
1975,Запасні частини,,Квадроцикли - частини і аксесуари > Запасні частини,10502,Трансмісія квадроциклів,,Мотоцикли та квадроцикли > Квадроцикли - частини > Трансмісія квадроциклів,0.5,Загальна категорія запчастин для квадроциклів,general
1871,Диференціал Quad,,Квадроцикли - частини і аксесуари > Диференціал Quad,10502,Трансмісія квадроциклів,,Мотоцикли та квадроцикли > Квадроцикли - частини > Трансмісія квадроциклів,0.9,Точне семантичне співпадіння для трансмісійних компонентів квадроциклів,semantic
1986,Дистанції XRW,,Квадроцикли - частини і аксесуари > Дистанції XRW,30704,Колісні дистанції,,"Автомобілі 4х4 > Диски, шини, дистанції > Колісні дистанції",0.8,Найближча категорія для колісних дистанцій,general
1920,Електроніка,,Квадроцикли - частини і аксесуари > Електроніка,10302,Освітлення LED,,Мотоцикли та квадроцикли > Електрика та освітлення > Освітлення LED,0.7,Часткове семантичне співпадіння з електронними компонентами,semantic
1944,Диски Access,,Квадроцикли - частини і аксесуари > Диски Access,30701,Алюмінієві диски,,"Автомобілі 4х4 > Диски, шини, дистанції > Алюмінієві диски",0.8,Найближча категорія для дисків,general
1978,Диски Linhai,,Квадроцикли - частини і аксесуари > Диски Linhai,30701,Алюмінієві диски,,"Автомобілі 4х4 > Диски, шини, дистанції > Алюмінієві диски",0.8,Найближча категорія для дисків,general
1942,Диски Segway,,Квадроцикли - частини і аксесуари > Диски Segway,30701,Алюмінієві диски,,"Автомобілі 4х4 > Диски, шини, дистанції > Алюмінієві диски",0.8,Найближча категорія для дисків,general
1965,Диски TGB,,Квадроцикли - частини і аксесуари > Диски TGB,30701,Алюмінієві диски,,"Автомобілі 4х4 > Диски, шини, дистанції > Алюмінієві диски",0.8,Найближча категорія для дисків,general
1947,Фільтри,,Квадроцикли - частини і аксесуари > Фільтри,10401,Повітряні фільтри,,Мотоцикли та квадроцикли > Фільтри та олії > Повітряні фільтри,0.9,Точне семантичне співпадіння для фільтрів,semantic
1827,Повітряні фільтри ATV,,Квадроцикли - частини і аксесуари > Повітряні фільтри ATV,10401,Повітряні фільтри,,Мотоцикли та квадроцикли > Фільтри та олії > Повітряні фільтри,1.0,Точне співпадіння для повітряних фільтрів ATV,exact
1963,Графіка Segway,,Квадроцикли - частини і аксесуари > Графіка Segway,10602,Наклейки на диски,,Мотоцикли та квадроцикли > Наклейки та графіка > Наклейки на диски,0.6,"Частково збігається за типом графічних елементів, але не повністю відповідає",semantic
1856,Колодки гальмівні Delta для квада,,Квадроцикли - частини і аксесуари > Блоки Гальмівні диски для Quad > Колодки гальмівні Delta для квада,10501,Гальма для квадроциклів,,Мотоцикли та квадроцикли > Квадроцикли - частини > Гальма для квадроциклів,0.9,Точне співпадіння за типом та призначенням гальмівних колодок для квадроциклів,exact
1857,Гальмівні колодки EBC для квадроцикла,,Квадроцикли - частини і аксесуари > Блоки Гальмівні диски для Quad > Гальмівні колодки EBC для квадроцикла,10501,Гальма для квадроциклів,,Мотоцикли та квадроцикли > Квадроцикли - частини > Гальма для квадроциклів,0.9,Точне співпадіння за типом та призначенням гальмівних колодок для квадроциклів,exact
1860,Гальмівні колодки EPI,,Квадроцикли - частини і аксесуари > Блоки Гальмівні диски для Quad > Гальмівні колодки EPI,10501,Гальма для квадроциклів,,Мотоцикли та квадроцикли > Квадроцикли - частини > Гальма для квадроциклів,0.9,Точне співпадіння за типом та призначенням гальмівних колодок для квадроциклів,exact
1858,Гальмівні диски EBC для квадроцикла,,Квадроцикли - частини і аксесуари > Блоки Гальмівні диски для Quad > Гальмівні диски EBC для квадроцикла,10501,Гальма для квадроциклів,,Мотоцикли та квадроцикли > Квадроцикли - частини > Гальма для квадроциклів,0.9,Точне співпадіння за типом та призначенням гальмівних дисків для квадроциклів,exact
1859,Гальмівні диски FRIXION,,Квадроцикли - частини і аксесуари > Блоки Гальмівні диски для Quad > Гальмівні диски FRIXION,10501,Гальма для квадроциклів,,Мотоцикли та квадроцикли > Квадроцикли - частини > Гальма для квадроциклів,0.9,Точне співпадіння за типом та призначенням гальмівних дисків для квадроциклів,exact
1863,Гальмівні затискачі для квадроциклів,,Квадроцикли - частини і аксесуари > Блоки Гальмівні диски для Quad > Гальмівні затискачі для квадроциклів,10501,Гальма для квадроциклів,,Мотоцикли та квадроцикли > Квадроцикли - частини > Гальма для квадроциклів,0.9,Точне співпадіння за типом та призначенням гальмівних затискачів для квадроциклів,exact
1861,Ремонтні комплекти гальмівного насоса ATV,,Квадроцикли - частини і аксесуари > Блоки Гальмівні диски для Quad > Ремонтні комплекти гальмівного насоса ATV,10501,Гальма для квадроциклів,,Мотоцикли та квадроцикли > Квадроцикли - частини > Гальма для квадроциклів,0.8,Часткове співпадіння за типом гальмівних компонентів для квадроциклів,semantic
1862,Ремонтні комплекти супорта,,Квадроцикли - частини і аксесуари > Блоки Гальмівні диски для Quad > Ремонтні комплекти супорта,10501,Гальма для квадроциклів,,Мотоцикли та квадроцикли > Квадроцикли - частини > Гальма для квадроциклів,0.8,Часткове співпадіння за типом гальмівних компонентів для квадроциклів,semantic
1990,Комбінезони для снігохода,,Квадроцикли - частини і аксесуари > Комбінезони для снігохода,20402,Двокомпонентні,,Екіпіровка мотоцикліста > Комбінезони > Двокомпонентні,0.7,"Часткове співпадіння за типом одягу, але не повністю відповідає",semantic
1949,Кінцівки тяг для квада,,Квадроцикли - частини і аксесуари > Кінцівки тяг для квада,10503,Підвіска та керування,,Мотоцикли та квадроцикли > Квадроцикли - частини > Підвіска та керування,0.8,Семантичне співпадіння за типом компонентів підвіски та керування,semantic
1826,Валізи Скрині Сумки,,Квадроцикли - частини і аксесуари > Валізи Скрині Сумки,10204,Багажники та кофри,,Мотоцикли та квадроцикли > Кузов та аксесуари > Багажники та кофри,0.8,Найближча категорія для багажних аксесуарів для квадроциклів,semantic
1936,Лінійні частини,,Квадроцикли - частини і аксесуари > Лінійні частини,10502,Трансмісія квадроциклів,,Мотоцикли та квадроцикли > Квадроцикли - частини > Трансмісія квадроциклів,0.7,Можливе часткове співпадіння з трансмісійними частинами,general
1937,Підшипники,,Квадроцикли - частини і аксесуари > Підшипники,10601,Танк-педи,,Мотоцикли та квадроцикли > Наклейки та графіка > Танк-педи,0.9,Точне співпадіння категорії підшипників,exact
1974,Гоночна олива,,Квадроцикли - частини і аксесуари > Гоночна олива,10403,Моторні олії,,Мотоцикли та квадроцикли > Фільтри та олії > Моторні олії,0.8,Відповідає категорії моторних олій,semantic
1853,Кріплення багажу обладнання,,Квадроцикли - частини і аксесуари > Кріплення багажу обладнання,10204,Багажники та кофри,,Мотоцикли та квадроцикли > Кузов та аксесуари > Багажники та кофри,0.7,Часткове співпадіння з категорією багажників,general
1870,Привід бокового транспортного засобу,,Квадроцикли - частини і аксесуари > Оригінальне обладнання виробника > Привід бокового транспортного засобу,10502,Трансмісія квадроциклів,,Мотоцикли та квадроцикли > Квадроцикли - частини > Трансмісія квадроциклів,0.6,Часткове співпадіння з трансмісійними частинами,general
