input_id,input_name,input_path,input_full_path,match_id,match_name,match_path,match_full_path,confidence,reasoning,method
1000,Інше,,Для мотоцикла > Багаж > Інше,10204,Багажники та кофри,,Мотоцикли та квадроцикли > Кузов та аксесуари > Багажники та кофри,0.8,Семантически близкая категория багажа и аксессуаров для мотоциклов,semantic
999,Валізи,,Для мотоцикла > Багаж > Валізи,10204,Багажники та кофри,,Мотоцикли та квадроцикли > Кузов та аксесуари > Багажники та кофри,0.9,Точное соответствие категории багажа для мотоциклов,exact
1001,Інструментальні ремені,,Для мотоцикла > Багаж > Інструментальні ремені,10204,Багажники та кофри,,Мотоцикли та квадроцикли > Кузов та аксесуари > Багажники та кофри,0.7,Семантически близкая категория для крепления багажа,semantic
1002,Рюкзаки,,Для мотоцикла > Багаж > Рюкзаки,10204,Багажники та кофри,,Мотоцикли та квадроцикли > Кузов та аксесуари > Багажники та кофри,0.8,Семантически близкая категория для переноски багажа,semantic
1003,Багажні ролі,,Для мотоцикла > Багаж > Багажні ролі,10204,Багажники та кофри,,Мотоцикли та квадроцикли > Кузов та аксесуари > Багажники та кофри,0.8,Семантически близкая категория для перевозки багажа,semantic
1004,Сумки,,Для мотоцикла > Багаж > Сумки,10204,Багажники та кофри,,Мотоцикли та квадроцикли > Кузов та аксесуари > Багажники та кофри,0.9,Точное соответствие категории сумок для мотоциклов,exact
1008,Сітки,,Для мотоцикла > Багаж > Сітки,10204,Багажники та кофри,,Мотоцикли та квадроцикли > Кузов та аксесуари > Багажники та кофри,0.7,Семантически близкая категория для крепления багажа,semantic
1005,Танкові сумки,,Для мотоцикла > Багаж > Танкові сумки,10204,Багажники та кофри,,Мотоцикли та квадроцикли > Кузов та аксесуари > Багажники та кофри,0.8,Семантически близкая категория сумок для мотоциклов,semantic
1006,Сумки,,Для мотоцикла > Багаж > Сумки,10204,Багажники та кофри,,Мотоцикли та квадроцикли > Кузов та аксесуари > Багажники та кофри,0.9,Точное соответствие категории сумок для мотоциклов,exact
1007,Сумки для інструментів,,Для мотоцикла > Багаж > Сумки для інструментів,10204,Багажники та кофри,,Мотоцикли та квадроцикли > Кузов та аксесуари > Багажники та кофри,0.8,Семантически близкая категория сумок для инструментов,semantic
1009,Тримачі/Каркаси Багажу,,Для мотоцикла > Багаж > Тримачі/Каркаси Багажу,10204,Багажники та кофри,,Мотоцикли та квадроцикли > Кузов та аксесуари > Багажники та кофри,0.9,Точное соответствие категории креплений багажа,exact
1022,Ланцюги розподільного валу,,Для мотоцикла > Моторні частини > Частини розподільного механізму > Ланцюги розподільного валу,1010104,Газорозподільний механізм,,Мотоцикли та квадроцикли > Частини для мотоциклів > Двигун і трансмісія > Газорозподільний механізм,0.8,Семантически близкая категория деталей двигателя,semantic
1020,Комплект 5 шт.,,Для мотоцикла > Моторні частини > Частини розподільного механізму > Клапанні плитки > Комплект 5 шт.,1010104,Газорозподільний механізм,,Мотоцикли та квадроцикли > Частини для мотоциклів > Двигун і трансмісія > Газорозподільний механізм,0.7,Семантически близкая категория деталей двигателя,semantic
1019,Комплекти Для Сервісу,,Для мотоцикла > Моторні частини > Частини розподільного механізму > Клапанні плитки > Комплекти Для Сервісу,1010104,Газорозподільний механізм,,Мотоцикли та квадроцикли > Частини для мотоциклів > Двигун і трансмісія > Газорозподільний механізм,0.7,Семантически близкая категория деталей двигателя,semantic
1021,Плитки На Штуки,,Для мотоцикла > Моторні частини > Частини розподільного механізму > Клапанні плитки > Плитки На Штуки,1010104,Газорозподільний механізм,,Мотоцикли та квадроцикли > Частини для мотоциклів > Двигун і трансмісія > Газорозподільний механізм,0.7,Семантически близкая категория деталей двигателя,semantic
1023,Застібки/Зажими,,Для мотоцикла > Моторні частини > Частини розподільного механізму > Застібки/Зажими,1010104,Газорозподільний механізм,,Мотоцикли та квадроцикли > Частини для мотоциклів > Двигун і трансмісія > Газорозподільний механізм,0.7,Часткове семантичне співпадіння в контексті механізмів двигуна,semantic
1026,Клапани Всмоктуючі,,Для мотоцикла > Моторні частини > Частини розподільного механізму > Ущільнювачі клапанів > Клапани Всмоктуючі,1010104,Газорозподільний механізм,,Мотоцикли та квадроцикли > Частини для мотоциклів > Двигун і трансмісія > Газорозподільний механізм,0.8,Пряме співпадіння з газорозподільним механізмом,semantic
1025,Клапани Випускні,,Для мотоцикла > Моторні частини > Частини розподільного механізму > Ущільнювачі клапанів > Клапани Випускні,1010104,Газорозподільний механізм,,Мотоцикли та квадроцикли > Частини для мотоциклів > Двигун і трансмісія > Газорозподільний механізм,0.8,Пряме співпадіння з газорозподільним механізмом,semantic
1027,Розподільний вал,,Для мотоцикла > Моторні частини > Частини розподільного механізму > Розподільний вал,1010104,Газорозподільний механізм,,Мотоцикли та квадроцикли > Частини для мотоциклів > Двигун і трансмісія > Газорозподільний механізм,0.9,Точне семантичне співпадіння з газорозподільним механізмом,semantic
