input_id,input_name,input_path,input_full_path,match_id,match_name,match_path,match_full_path,confidence,reasoning,method
2216,Балаклави та коміри,,Для мотоцикліста > Аксесуари > Балаклави та коміри,36697,Балаклави і коміри,,Аксесуари для мотоцикліста > Балаклави і коміри,1.0,Точное семантическое совпадение,exact
2217,Жилети і світловідбиваючі пояси,,Для мотоцикліста > Аксесуари > Жилети і світловідбиваючі пояси,36701,Жилети світловідбиваючі,,Аксесуари для мотоцикліста > Жилети світловідбиваючі,0.9,Высокое семантическое соответствие,semantic
2224,Заглушки/Вкладиші для вух,,Для мотоцикліста > Аксесуари > Заглушки/Вкладиші для вух,36705,Заглушки для вух,,Аксесуари для мотоцикліста > Заглушки для вух,1.0,Точное семантическое совпадение,exact
2226,Корисне в подорожі,,Для мотоцикліста > Аксесуари > Корисне в подорожі,36704,Корисне в подорожі,,Аксесуари для мотоцикліста > Корисне в подорожі,1.0,Точное семантическое совпадение,exact
2219,Накладки на коліна,,Для мотоцикліста > Аксесуари > Накладки на коліна,36671,Наколінники / ортези,,Екіпірування та одяг > Захист > Наколінники / ортези,0.9,Семантическое соответствие в категории защиты,semantic
2221,Наплічники (лямки),,Для мотоцикліста > Аксесуари > Наплічники (лямки),36700,Наплічники,,Аксесуари для мотоцикліста > Рюкзаки і сумки > Наплічники,1.0,Точное семантическое совпадение,exact
2218,Поясні ремені,,Для мотоцикліста > Аксесуари > Поясні ремені,36702,Поясні ремені,,Аксесуари для мотоцикліста > Поясні ремені,1.0,Точное семантическое совпадение,exact
2222,Рюкзаки,,Для мотоцикліста > Аксесуари > Рюкзаки,36728,Рюкзаки,,Багаж > Рюкзаки,1.0,Точное семантическое совпадение,exact
2223,Сумки на пояс,,Для мотоцикліста > Аксесуари > Сумки на пояс,36699,Сумки на пояс,,Аксесуари для мотоцикліста > Рюкзаки і сумки > Сумки на пояс,1.0,Точное семантическое совпадение,exact
2220,Чищення / Догляд,,Для мотоцикліста > Аксесуари > Чищення / Догляд,36703,Догляд та чищення,,Аксесуари для мотоцикліста > Догляд та чищення,1.0,Точное семантическое совпадение,exact
2211,Короткі,,Для мотоцикліста > Взуття > Короткі,36666,Короткі,,Екіпірування та одяг > Взуття > Короткі,1.0,Точное семантическое совпадение,exact
2212,Крос/Ендуро/ATV,,Для мотоцикліста > Взуття > Крос/Ендуро/ATV,36665,Ендуро/крос,,Екіпірування та одяг > Взуття > Ендуро/крос,0.9,Высокое семантическое соответствие,semantic
2214,Пригоди,,Для мотоцикліста > Взуття > Пригоди,36668,Пригодницькі,,Екіпірування та одяг > Взуття > Пригодницькі,1.0,Точное семантическое совпадение,exact
2209,Спортивні,,Для мотоцикліста > Взуття > Спортивні,36664,Спортивні,,Екіпірування та одяг > Взуття > Спортивні,1.0,Точное семантическое совпадение,exact
2210,Туристичні,,Для мотоцикліста > Взуття > Туристичні,36663,Туристичні,,Екіпірування та одяг > Взуття > Туристичні,1.0,Точное семантическое совпадение,exact
2213,Черевики chopper,,Для мотоцикліста > Взуття > Черевики chopper,36667,Черевики chopper,,Екіпірування та одяг > Взуття > Черевики chopper,1.0,Точное семантическое совпадение,exact
2245,Аксесуари,,Для мотоцикліста > Електроніка > Інтеркоми > Аксесуари,36708,Аксесуари,,Електроніка > Інтеркоми > Аксесуари,1.0,Точное семантическое совпадение,exact
2229,Універсальні,,Для мотоцикліста > Електроніка > Інтеркоми > Універсальні,36708,Аксесуари,,Електроніка > Інтеркоми > Аксесуари,0.7,"Частичное совпадение по категории интеркомов, но без точного подтипа",semantic
2256,Акумулятори та зарядні пристрої,,Для мотоцикліста > Електроніка > Акумулятори та зарядні пристрої,36716,Акумулятори та зарядні пристрої,,Електроніка > Акумулятори та зарядні пристрої,1.0,Точное совпадение названия и пути,exact
2248,Аксесуари,,Для мотоцикліста > Електроніка > Камери > GoPro > Аксесуари,36710,GoPro,,Електроніка > Камери > GoPro,0.8,"Совпадение по категории GoPro, но без точного подтипа аксессуаров",semantic
2251,Аксесуари,,Для мотоцикліста > Електроніка > Камери > Midland > Аксесуари,36711,Midland,,Електроніка > Камери > Midland,0.8,"Совпадение по категории Midland, но без точного подтипа аксессуаров",semantic
2250,Камери,,Для мотоцикліста > Електроніка > Камери > Midland > Камери,36711,Midland,,Електроніка > Камери > Midland,1.0,Точное совпадение по категории Midland,exact
2252,Navitel,,Для мотоцикліста > Електроніка > Камери > Navitel,36712,Navitel,,Електроніка > Камери > Navitel,1.0,Точное совпадение по категории Navitel,exact
2254,Навігатори,,Для мотоцикліста > Електроніка > Навігації GPS > Навігатори,36714,Навігатори,,Електроніка > GPS-навігація > Навігатори,1.0,Точное совпадение по категории навигаторов,exact
2255,Тримачі / Чехли,,Для мотоцикліста > Електроніка > Навігації GPS > Тримачі / Чехли,36715,Тримачі,,Електроніка > GPS-навігація > Тримачі,1.0,Точное совпадение по категории тримачів,exact
2258,Броні та нагрудники,,Для мотоцикліста > Захист > Броні та нагрудники,36674,Броні / нагрудники,,Екіпірування та одяг > Захист > Броні / нагрудники,1.0,Точное совпадение по категории броней и нагрудников,exact
2267,Захисники грудної клітки,,Для мотоцикліста > Захист > Захисники грудної клітки,36673,Захист грудної клітки,,Екіпірування та одяг > Захист > Захист грудної клітки,1.0,Точное совпадение по категории защиты грудной клетки,exact
2268,Захист спини,,Для мотоцикліста > Захист > Захист спини,36672,Захист спини,,Екіпірування та одяг > Захист > Захист спини,1.0,Точное совпадение по категории защиты спины,exact
2264,Змінні протектори,,Для мотоцикліста > Захист > Змінні протектори,36681,Змінні протектори,,Екіпірування та одяг > Захист > Змінні протектори,1.0,Точное совпадение по категории сменных протекторов,exact
2269,Накладки на зап’ястя і щиколотки,,Для мотоцикліста > Захист > Накладки на зап’ястя і щиколотки,36678,Захист зап’ясть,,Екіпірування та одяг > Захист > Захист зап’ясть,0.8,Частичное совпадение по защите запястий,semantic
2262,Накладки на лікті,,Для мотоцикліста > Захист > Накладки на лікті,36675,Захист ліктів,,Екіпірування та одяг > Захист > Захист ліктів,1.0,Точное совпадение по защите локтей,exact
2260,Наколінники та ортези,,Для мотоцикліста > Захист > Наколінники та ортези,36671,Наколінники / ортези,,Екіпірування та одяг > Захист > Наколінники / ортези,1.0,Точное совпадение по наколенникам и ортезам,exact
2263,Протектори плечей,,Для мотоцикліста > Захист > Протектори плечей,36676,Захист плечей,,Екіпірування та одяг > Захист > Захист плечей,1.0,Точное совпадение по защите плеч,exact
2261,Протектори стегон,,Для мотоцикліста > Захист > Протектори стегон,36677,Захист стегон,,Екіпірування та одяг > Захист > Захист стегон,1.0,Точное совпадение по защите бедер,exact
2266,Слайдери,,Для мотоцикліста > Захист > Слайдери,36679,Слайдери,,Екіпірування та одяг > Захист > Слайдери,1.0,Точное совпадение по слайдерам,exact
2265,Стабілізатори шиї,,Для мотоцикліста > Захист > Стабілізатори шиї,36680,Стабілізатори шиї,,Екіпірування та одяг > Захист > Стабілізатори шиї,1.0,Точное совпадение по стабилизаторам шеи,exact
2259,Черепахи,,Для мотоцикліста > Захист > Черепахи,36670,Черепахи,,Екіпірування та одяг > Захист > Черепахи,1.0,Точное совпадение по черепахам,exact
2201,Взуття,,Для мотоцикліста > Одяг > Дощовики > Взуття,36654,Дощовики,,Екіпірування та одяг > Комбінезони > Дощовики,0.5,Семантическое несоответствие - дождевики не являются обувью,unmatched
2197,Двочастинні,,Для мотоцикліста > Одяг > Дощовики > Комбінезони > Двочастинні,36653,Двочастинні,,Екіпірування та одяг > Комбінезони > Двочастинні,1.0,Точное совпадение пути и типа товара,exact
2196,Цілісні,,Для мотоцикліста > Одяг > Дощовики > Комбінезони > Цілісні,36652,Спортивні цілісні,,Екіпірування та одяг > Комбінезони > Спортивні цілісні,0.8,Семантическое совпадение с небольшими различиями в названии,semantic
2198,Куртки,,Для мотоцикліста > Одяг > Дощовики > Куртки,36654,Дощовики,,Екіпірування та одяг > Комбінезони > Дощовики,0.7,Частичное семантическое совпадение с дождевиками,semantic
2199,Штани,,Для мотоцикліста > Одяг > Дощовики > Штани,36654,Дощовики,,Екіпірування та одяг > Комбінезони > Дощовики,0.6,Семантическое несоответствие - дождевики не являются штанами,unmatched
2193,Другий шар & Softshele,,Для мотоцикліста > Одяг > Другий шар & Softshele,36689,Softshell,,Екіпірування та одяг > Другий шар > Softshell,1.0,Точное совпадение пути и типа товара,exact
2166,Кофти/ Сорочка з протекторами,,Для мотоцикліста > Одяг > Кофти/ Сорочка з протекторами,36690,Кофти,,Екіпірування та одяг > Другий шар > Кофти,0.9,Семантическое совпадение с небольшими различиями в названии,semantic
2160,Дитячі,,Для мотоцикліста > Одяг > Куртки > Дитячі,36642,Дитячі,,Екіпірування та одяг > Куртки > Дитячі,1.0,Точное совпадение пути и типа товара,exact
2162,Жилети,,Для мотоцикліста > Одяг > Куртки > Жилети,36643,Жилети,,Екіпірування та одяг > Куртки > Жилети,1.0,Точное совпадение пути и типа товара,exact
2163,Жилети з подушкою повітря,,Для мотоцикліста > Одяг > Куртки > Жилети з подушкою повітря,36644,З подушкою безпеки,,Екіпірування та одяг > Куртки > З подушкою безпеки,0.9,Семантическое совпадение с небольшими различиями в названии,semantic
2165,Куртки з повітряною подушкою,,Для мотоцикліста > Одяг > Куртки > Куртки з повітряною подушкою,36644,З подушкою безпеки,,Екіпірування та одяг > Куртки > З подушкою безпеки,1.0,Точное совпадение пути и типа товара,exact
2161,Позашляховий/Ендуро,,Для мотоцикліста > Одяг > Куртки > Позашляховий/Ендуро,36641,Ендуро,,Екіпірування та одяг > Куртки > Ендуро,1.0,Точное совпадение пути и типа товара,exact
2158,Текстильні,,Для мотоцикліста > Одяг > Куртки > Текстильні,36640,Текстильні,,Екіпірування та одяг > Куртки > Текстильні,1.0,Точное совпадение пути и типа товара,exact
2159,Шкіряні,,Для мотоцикліста > Одяг > Куртки > Шкіряні,36639,Шкіряні,,Екіпірування та одяг > Куртки > Шкіряні,1.0,Точное совпадение пути и типа товара,exact
2204,Світшоти,,Для мотоцикліста > Одяг > Повсякденний > Світшоти,36693,Світшоти,,Екіпірування та одяг > Повсякденний одяг > Світшоти,1.0,Точное совпадение пути и типа товара,exact
2205,Футболки,,Для мотоцикліста > Одяг > Повсякденний > Футболки,36692,Футболки,,Екіпірування та одяг > Повсякденний одяг > Футболки,1.0,Точное совпадение пути и типа товара,exact
2203,Шапки,,Для мотоцикліста > Одяг > Повсякденний > Шапки,36695,Шапки,,Екіпірування та одяг > Повсякденний одяг > Шапки,1.0,Точное совпадение пути и типа товара,exact
2207,Штани,,Для мотоцикліста > Одяг > Повсякденний > Штани,36694,Штани,,Екіпірування та одяг > Повсякденний одяг > Штани,0.9,Точне семантичне співпадіння повсякденних штанів,semantic
2180,Короткі / Літні,,Для мотоцикліста > Одяг > Рукавички > Короткі / Літні,36656,Літні,,Екіпірування та одяг > Рукавички > Літні,1.0,Точне співпадіння літніх рукавичок,exact
2184,Підігріваємі,,Для мотоцикліста > Одяг > Рукавички > Підігріваємі,36661,З підігрівом,,Екіпірування та одяг > Рукавички > З підігрівом,1.0,Точне співпадіння рукавичок з підігрівом,exact
2181,Позашляховий,,Для мотоцикліста > Одяг > Рукавички > Позашляховий,36659,Ендуро,,Екіпірування та одяг > Рукавички > Ендуро,0.9,Семантичне співпадіння позашляхових рукавичок з ендуро,semantic
2179,Спортивні,,Для мотоцикліста > Одяг > Рукавички > Спортивні,36658,Спортивні,,Екіпірування та одяг > Рукавички > Спортивні,1.0,Точне співпадіння спортивних рукавичок,exact
2182,Теплі (одяг),,Для мотоцикліста > Одяг > Рукавички > Теплі (одяг),36660,Зимові,,Екіпірування та одяг > Рукавички > Зимові,0.9,Семантичне співпадіння теплих рукавичок з зимовими,semantic
2178,Шосейні / Туристичні,,Для мотоцикліста > Одяг > Рукавички > Шосейні / Туристичні,36657,Туристичні,,Екіпірування та одяг > Рукавички > Туристичні,1.0,Точне співпадіння туристичних рукавичок,exact
2167,Світшоти off-road,,Для мотоцикліста > Одяг > Світшоти off-road,36693,Світшоти,,Екіпірування та одяг > Повсякденний одяг > Світшоти,0.9,Семантичне співпадіння світшотів,semantic
2176,Двочастинні,,Для мотоцикліста > Одяг > Спортивні комбінезони > Двочастинні,36653,Двочастинні,,Екіпірування та одяг > Комбінезони > Двочастинні,1.0,Точне співпадіння двочастинних комбінезонів,exact
2175,Комбінезони,,Для мотоцикліста > Одяг > Спортивні комбінезони > Комбінезони,36652,Спортивні цілісні,,Екіпірування та одяг > Комбінезони > Спортивні цілісні,0.9,Семантичне співпадіння суцільних спортивних комбінезонів,semantic
2189,Білизна,,Для мотоцикліста > Одяг > Термобілизна > Білизна,36686,Комплекти,,Екіпірування та одяг > Термобілизна > Комплекти,0.7,Часткове семантичне співпадіння термобілизни,general
2192,Комплекти + подарунки,,Для мотоцикліста > Одяг > Термобілизна > Комплекти + подарунки,36686,Комплекти,,Екіпірування та одяг > Термобілизна > Комплекти,1.0,Точне співпадіння комплектів термобілизни,exact
2188,Підігріваємі,,Для мотоцикліста > Одяг > Термобілизна > Підігріваємі,36687,З підігрівом,,Екіпірування та одяг > Термобілизна > З підігрівом,1.0,Точне співпадіння термобілизни з підігрівом,exact
2190,Футболки,,Для мотоцикліста > Одяг > Термобілизна > Футболки,36684,Футболки,,Екіпірування та одяг > Термобілизна > Футболки,1.0,Точне співпадіння футболок термобілизни,exact
2186,Шкарпетки,,Для мотоцикліста > Одяг > Термобілизна > Шкарпетки,36685,Шкарпетки,,Екіпірування та одяг > Термобілизна > Шкарпетки,1.0,Точне співпадіння шкарпеток термобілизни,exact
2191,Штани/Легінси,,Для мотоцикліста > Одяг > Термобілизна > Штани/Легінси,36683,Штани,,Екіпірування та одяг > Термобілизна > Штани,1.0,Точне співпадіння штанів термобілизни,exact
2171,Джинси,,Для мотоцикліста > Одяг > Штани > Джинси,36648,Джинси,,Екіпірування та одяг > Штани > Джинси,1.0,Точне співпадіння джинсів,exact
2173,Дитячі,,Для мотоцикліста > Одяг > Штани > Дитячі,36650,Дитячі,,Екіпірування та одяг > Штани > Дитячі,1.0,Точне співпадіння дитячих штанів,exact
2172,Крос/Ендуро/ATV,,Для мотоцикліста > Одяг > Штани > Крос/Ендуро/ATV,36649,Ендуро,,Екіпірування та одяг > Штани > Ендуро,0.95,Точное семантическое совпадение по типу штанов для эндуро,semantic
2169,Текстильні,,Для мотоцикліста > Одяг > Штани > Текстильні,36647,Текстильні,,Екіпірування та одяг > Штани > Текстильні,1.0,Точное полное совпадение пути и типа штанов,exact
2170,Шкіряні,,Для мотоцикліста > Одяг > Штани > Шкіряні,36646,Шкіряні,,Екіпірування та одяг > Штани > Шкіряні,1.0,Точное полное совпадение пути и типа кожаных штанов,exact
2225,Інше,,Для мотоцикліста > Аксесуари > Інше,Не найдено,Не найдено,,Не найдено,0.3,Слишком общая категория без конкретного семантического соответствия,unmatched
2270,Бестселери,,Для мотоцикліста > Бестселери,Не найдено,Не найдено,,Не найдено,0.2,Общая категория без конкретного семантического соответствия,unmatched
2235,Призначені,,Для мотоцикліста > Електроніка > Інтеркоми > Призначені,Не найдено,Не найдено,,Не найдено,0.4,Слишком общая или неопределенная категория,unmatched
2200,Рукавички,,Для мотоцикліста > Одяг > Дощовики > Рукавички,Не найдено,Не найдено,,Не найдено,0.0,Нет точного соответствия для дождевых рукавичек,unmatched
2164,Засоби догляду,,Для мотоцикліста > Одяг > Куртки > Засоби догляду,Не найдено,Не найдено,,Не найдено,0.0,Нет соответствующей категории для средств ухода за курткой,unmatched
2206,Інше,,Для мотоцикліста > Одяг > Повсякденний > Інше,Не найдено,Не найдено,,Не найдено,0.0,Нет соответствующей категории для прочего повседневного одежды,unmatched
2183,Вкладиші до рукавичок,,Для мотоцикліста > Одяг > Рукавички > Вкладиші до рукавичок,Не знайдено,Не найдено,,Не найдено,0.2,Немає точної категорії для вкладишів до рукавичок,unmatched
2187,Аксесуари,,Для мотоцикліста > Одяг > Термобілизна > Аксесуари,Не знайдено,Не найдено,,Не найдено,0.2,Немає точної категорії для аксесуарів термобілизни,unmatched
