input_id,input_name,input_path,input_full_path,match_id,match_name,match_path,match_full_path,confidence,reasoning,method
1458,Амортизатори,,"Зубчасті колеса, Ланцюги > Амортизатори",10304,Амортизатори та вилки,,Велосипеди та аксесуари > Велосипедні частини > Амортизатори та вилки,0.9,Точное семантическое совпадение по типу амортизаторов,semantic
1459,"Циліндри, Головки, Поршні, Кільця",,"Зубчасті колеса, Ланцюги > Циліндри, Головки, Поршні, Кільця",20101,Двигун та система охолодження,,Мотоцикли та квадроцикли > Частини для мотоциклів > Двигун та система охолодження,0.8,Частково совпадает с деталями двигателя для мотоциклов,general
1460,Датчики,,"Зубчасті колеса, Ланцюги > Датчики",20104,Електрика та освітлення,,Мотоцикли та квадроцикли > Частини для мотоциклів > Електрика та освітлення,0.7,Частично относится к электрической системе мотоциклов,general
1461,Елементи кузова,,"Зубчасті колеса, Ланцюги > Елементи кузова",20108,Кузов та пластик,,Мотоцикли та квадроцикли > Частини для мотоциклів > Кузов та пластик,0.9,Точное совпадение по элементам кузова для мотоциклов,exact
1462,Повітряні фільтри,,"Зубчасті колеса, Ланцюги > Повітряні фільтри",70701,Повітряні фільтри,,Олії та хімія > Фільтри > Повітряні фільтри,0.9,Точное совпадение по типу воздушных фильтров,exact
1463,"карбюратори, крани",,"Зубчасті колеса, Ланцюги > карбюратори, крани",20103,Паливна система,,Мотоцикли та квадроцикли > Частини для мотоциклів > Паливна система,0.9,Карбюратори та крани відносяться до паливної системи мотоциклів,semantic
1464,Гальма,,"Зубчасті колеса, Ланцюги > Гальма",20105,Гальмівна система,,Мотоцикли та квадроцикли > Частини для мотоциклів > Гальмівна система,1.0,Точне співпадіння категорії гальм,exact
1465,Кермо,,"Зубчасті колеса, Ланцюги > Кермо",10305,Кермо та виноси,,Велосипеди та аксесуари > Велосипедні частини > Кермо та виноси,0.7,"Часткове співпадіння, але не повне",general
1467,кола,,"Зубчасті колеса, Ланцюги > кола",10301,"Колеса, камери та шини",,"Велосипеди та аксесуари > Велосипедні частини > Колеса, камери та шини",0.9,Точне співпадіння за категорією коліс,exact
1470,Наклейки,,"Зубчасті колеса, Ланцюги > Наклейки",20305,Наклейки та графіка,,Мотоцикли та квадроцикли > Мотоциклетні аксесуари > Наклейки та графіка,0.7,Часткове семантичне співпадіння за типом аксесуарів,semantic
1472,Освітлення,,"Зубчасті колеса, Ланцюги > Освітлення",10202,Дзвінки та ліхтарі,,Велосипеди та аксесуари > Велосипедні аксесуари > Дзвінки та ліхтарі,0.6,Часткове семантичне співпадіння за типом освітлення,semantic
1473,Приводні ремені,,"Зубчасті колеса, Ланцюги > Приводні ремені",10303,Трансмісія та привід,,Велосипеди та аксесуари > Велосипедні частини > Трансмісія та привід,0.7,"Частково семантично пов'язані з трансмісією та приводом, але не повністю збігаються",semantic
1476,Перемикачі,,"Зубчасті колеса, Ланцюги > Перемикачі",10303,Трансмісія та привід,,Велосипеди та аксесуари > Велосипедні частини > Трансмісія та привід,0.6,Часткове семантичне співпадіння з трансмісією,semantic
1478,Двигуни,,"Зубчасті колеса, Ланцюги > Двигуни",20101,Двигун та система охолодження,,Мотоцикли та квадроцикли > Частини для мотоциклів > Двигун та система охолодження,0.9,Точне семантичне співпадіння для категорії двигунів,semantic
1479,Зчеплення,,"Зубчасті колеса, Ланцюги > Зчеплення",20106,Трансмісія та зчеплення,,Мотоцикли та квадроцикли > Частини для мотоциклів > Трансмісія та зчеплення,0.95,Точне семантичне співпадіння для категорії зчеплення,exact
1481,Статори,,"Зубчасті колеса, Ланцюги > Статори",20104,Електрика та освітлення,,Мотоцикли та квадроцикли > Частини для мотоциклів > Електрика та освітлення,0.7,Часткове семантичне співпадіння з електричними компонентами,general
1482,Глушники,,"Зубчасті колеса, Ланцюги > Глушники",20102,Система випуску,,Мотоцикли та квадроцикли > Частини для мотоциклів > Система випуску,0.9,Точне семантичне співпадіння для категорії глушників,semantic
1466,Дверні ручки,,"Зубчасті колеса, Ланцюги > Дверні ручки",Не знайдено,Не найдено,,Не найдено,0.0,Немає відповідної категорії в наданій структурі,unmatched
1468,Посилання,,"Зубчасті колеса, Ланцюги > Посилання",Не найдено,Не найдено,,Не найдено,0.1,Неможливо точно зіставити з наявними категоріями,unmatched
1469,"Модулі, Котушки. Регулятори",,"Зубчасті колеса, Ланцюги > Модулі, Котушки. Регулятори",Не найдено,Не найдено,,Не найдено,0.1,Неможливо точно зіставити з наявними категоріями,unmatched
1471,Привід лічильника,,"Зубчасті колеса, Ланцюги > Привід лічильника",Не найдено,Не найдено,,Не найдено,0.1,Неможливо точно зіставити з наявними категоріями,unmatched
1474,Оливні насоси,,"Зубчасті колеса, Ланцюги > Оливні насоси",Не знайдено,Не найдено,,Не найдено,0.0,Немає відповідної категорії в наданій структурі,unmatched
1475,Водяні насоси,,"Зубчасті колеса, Ланцюги > Водяні насоси",Не знайдено,Не найдено,,Не найдено,0.0,Немає відповідної категорії в наданій структурі,unmatched
1477,Стартери,,"Зубчасті колеса, Ланцюги > Стартери",Не знайдено,Не найдено,,Не найдено,0.0,Немає відповідної категорії в наданій структурі,unmatched
1480,Станції,,"Зубчасті колеса, Ланцюги > Станції",Не знайдено,Не найдено,,Не найдено,0.2,Немає точної відповідності в наданій структурі категорій,unmatched
1483,Ущільнювачі,,"Зубчасті колеса, Ланцюги > Ущільнювачі",Не найдено,Не найдено,,Не найдено,0.2,Нет точного соответствия в предоставленной структуре категорий,unmatched
1484,Вали,,"Зубчасті колеса, Ланцюги > Вали",Не найдено,Не найдено,,Не найдено,0.2,Нет точного соответствия в предоставленной структуре категорий,unmatched
1485,"Wariatory - варіатори
Rolki - ролики",,"Зубчасті колеса, Ланцюги > Wariatory - варіатори
Rolki - ролики",Не найдено,Не найдено,,Не найдено,0.2,Нет точного соответствия в предоставленной структуре категорий,unmatched
