input_id,input_name,input_path,input_full_path,match_id,match_name,match_path,match_full_path,confidence,reasoning,method
1000,Інше,,Для мотоцикла > Багаж > Інше,10204,Багажники та кофри,,Мотоцикли та квадроцикли > Кузов та аксесуари > Багажники та кофри,0.9,Семантически близкая категория багажа и аксессуаров для мотоциклов,semantic
999,Валізи,,Для мотоцикла > Багаж > Валізи,10204,Багажники та кофри,,Мотоцикли та квадроцикли > Кузов та аксесуари > Багажники та кофри,1.0,Точное соответствие категории кофров и багажников,exact
1001,Інструментальні ремені,,Для мотоцикла > Багаж > Інструментальні ремені,10204,Багажники та кофри,,Мотоцикли та квадроцикли > Кузов та аксесуари > Багажники та кофри,0.7,Частично связанная категория багажных аксессуаров,general
1002,Рюкзаки,,Для мотоцикла > Багаж > Рюкзаки,10204,Багажники та кофри,,Мотоцикли та квадроцикли > Кузов та аксесуари > Багажники та кофри,0.8,Семантически связанная категория багажа,semantic
1003,Багажні ролі,,Для мотоцикла > Багаж > Багажні ролі,10204,Багажники та кофри,,Мотоцикли та квадроцикли > Кузов та аксесуари > Багажники та кофри,0.9,Точный тип багажных аксессуаров,semantic
1004,Сумки,,Для мотоцикла > Багаж > Сумки,10204,Багажники та кофри,,Мотоцикли та квадроцикли > Кузов та аксесуари > Багажники та кофри,1.0,Полное соответствие категории сумок и багажа,exact
1008,Сітки,,Для мотоцикла > Багаж > Сітки,10204,Багажники та кофри,,Мотоцикли та квадроцикли > Кузов та аксесуари > Багажники та кофри,0.7,Частично связанная категория багажных аксессуаров,general
1005,Танкові сумки,,Для мотоцикла > Багаж > Танкові сумки,10204,Багажники та кофри,,Мотоцикли та квадроцикли > Кузов та аксесуари > Багажники та кофри,0.9,Специфический тип сумок для мотоциклов,semantic
1006,Сумки,,Для мотоцикла > Багаж > Сумки,10204,Багажники та кофри,,Мотоцикли та квадроцикли > Кузов та аксесуари > Багажники та кофри,1.0,Полное соответствие категории сумок и багажа,exact
1007,Сумки для інструментів,,Для мотоцикла > Багаж > Сумки для інструментів,10204,Багажники та кофри,,Мотоцикли та квадроцикли > Кузов та аксесуари > Багажники та кофри,0.9,Специфический тип сумок для инструментов,semantic
1009,Тримачі/Каркаси Багажу,,Для мотоцикла > Багаж > Тримачі/Каркаси Багажу,10204,Багажники та кофри,,Мотоцикли та квадроцикли > Кузов та аксесуари > Багажники та кофри,0.8,Связанная категория багажных аксессуаров,semantic
1022,Ланцюги розподільного валу,,Для мотоцикла > Моторні частини > Частини розподільного механізму > Ланцюги розподільного валу,1010104,Газорозподільний механізм,,Мотоцикли та квадроцикли > Частини для мотоциклів > Двигун і трансмісія > Газорозподільний механізм,0.9,Точное соответствие категории газорозподільного механізму,semantic
1020,Комплект 5 шт.,,Для мотоцикла > Моторні частини > Частини розподільного механізму > Клапанні плитки > Комплект 5 шт.,1010104,Газорозподільний механізм,,Мотоцикли та квадроцикли > Частини для мотоциклів > Двигун і трансмісія > Газорозподільний механізм,0.8,Семантически связанная категория деталей двигателя,semantic
1019,Комплекти Для Сервісу,,Для мотоцикла > Моторні частини > Частини розподільного механізму > Клапанні плитки > Комплекти Для Сервісу,1010104,Газорозподільний механізм,,Мотоцикли та квадроцикли > Частини для мотоциклів > Двигун і трансмісія > Газорозподільний механізм,0.8,Семантически связанная категория деталей двигателя,semantic
1021,Плитки На Штуки,,Для мотоцикла > Моторні частини > Частини розподільного механізму > Клапанні плитки > Плитки На Штуки,1010104,Газорозподільний механізм,,Мотоцикли та квадроцикли > Частини для мотоциклів > Двигун і трансмісія > Газорозподільний механізм,0.8,Семантически связанная категория деталей двигателя,semantic
1023,Застібки/Зажими,,Для мотоцикла > Моторні частини > Частини розподільного механізму > Застібки/Зажими,1010104,Газорозподільний механізм,,Мотоцикли та квадроцикли > Частини для мотоциклів > Двигун і трансмісія > Газорозподільний механізм,0.7,Частично связанная категория деталей двигателя,general
1026,Клапани Всмоктуючі,,Для мотоцикла > Моторні частини > Частини розподільного механізму > Ущільнювачі клапанів > Клапани Всмоктуючі,1010104,Газорозподільний механізм,,Мотоцикли та квадроцикли > Частини для мотоциклів > Двигун і трансмісія > Газорозподільний механізм,0.9,Точное соответствие категории газорозподільного механізму,semantic
1025,Клапани Випускні,,Для мотоцикла > Моторні частини > Частини розподільного механізму > Ущільнювачі клапанів > Клапани Випускні,1010104,Газорозподільний механізм,,Мотоцикли та квадроцикли > Частини для мотоциклів > Двигун і трансмісія > Газорозподільний механізм,0.9,Точное соответствие категории газорозподільного механізму,semantic
1027,Розподільний вал,,Для мотоцикла > Моторні частини > Частини розподільного механізму > Розподільний вал,1010104,Газорозподільний механізм,,Мотоцикли та квадроцикли > Частини для мотоциклів > Двигун і трансмісія > Газорозподільний механізм,1.0,Полное соответствие категории газорозподільного механізму,exact
1028,Клапани,,Для мотоцикла > Моторні частини > Частини розподільного механізму > Клапани,1010104,Газорозподільний механізм,,Мотоцикли та квадроцикли > Частини для мотоциклів > Двигун і трансмісія > Газорозподільний механізм,0.9,Точное соответствие категории газорозподільного механізму,semantic
1013,Шатуни,,Для мотоцикла > Моторні частини > Корбові механізми > Шатуни,1010102,Колінчастий вал та шатуни,,Мотоцикли та квадроцикли > Частини для мотоциклів > Двигун і трансмісія > Колінчастий вал та шатуни,0.9,Точне семантичне співпадіння для шатунів у категорії двигуна та трансмісії,semantic
1012,Підшипники шатунів,,Для мотоцикла > Моторні частини > Корбові механізми > Підшипники шатунів,1010601,Підшипники,,Мотоцикли та квадроцикли > Частини для мотоциклів > Підвіска > Підшипники,0.7,"Часткове співпадіння за типом підшипників, але не повне семантичне",general
1014,Підшипники кочення,,Для мотоцикла > Моторні частини > Корбові механізми > Підшипники кочення,1010601,Підшипники,,Мотоцикли та квадроцикли > Частини для мотоциклів > Підвіска > Підшипники,0.7,"Часткове співпадіння за типом підшипників, але не повне семантичне",general
1015,підкладки,,Для мотоцикла > Моторні частини > Корбові механізми > підкладки,1010105,Прокладки двигуна,,Мотоцикли та квадроцикли > Частини для мотоциклів > Двигун і трансмісія > Прокладки двигуна,0.8,Семантичне співпадіння з прокладками двигуна,semantic
