input_id,input_name,input_path,input_full_path,match_id,match_name,match_path,match_full_path,confidence,reasoning,method
2260,Вермути,,Алкоголь > Вермути,601,Вермути,,Алкоголь. Напої. Тютюн > Алкоголь > Вермути,1.0,Точне семантичне співпадіння,exact
2249,Вино,,Алкоголь > Вино,584,Білі вина,,Алкоголь. Напої. Тютюн > Алкоголь > Тихі вина > Білі вина,0.8,Часткове семантичне співпадіння в категорії тихих вин,semantic
2250,Ігристі вина і шампанське,,Алкоголь > Ігристі вина і шампанське,591,Ігристі вина,,Алкоголь. Напої. Тютюн > Алкоголь > Ігристі вина та шампанське > Ігристі вина,0.9,Майже повне семантичне співпадіння,semantic
2252,Віскі,,Алкоголь > Міцний алкоголь > Віскі,572,Віскі,,Алкоголь. Напої. Тютюн > Алкоголь > Міцний алкоголь > Віскі,1.0,Точне семантичне співпадіння,exact
2255,Горілка,,Алкоголь > Міцний алкоголь > Горілка,578,Горілка,,Алкоголь. Напої. Тютюн > Алкоголь > Міцний алкоголь > Горілка,1.0,Точне семантичне співпадіння,exact
2254,Джин,,Алкоголь > Міцний алкоголь > Джин,575,Джин,,Алкоголь. Напої. Тютюн > Алкоголь > Міцний алкоголь > Джин,1.0,Точне семантичне співпадіння,exact
2253,Коньяк та бренді,,Алкоголь > Міцний алкоголь > Коньяк та бренді,573,"Коньяк, бренді",,"Алкоголь. Напої. Тютюн > Алкоголь > Міцний алкоголь > Коньяк, бренді",0.95,Майже повне семантичне співпадіння,semantic
2259,Лікери,,Алкоголь > Міцний алкоголь > Лікери,580,"Лікери, бальзами, біттери",,"Алкоголь. Напої. Тютюн > Алкоголь > Міцний алкоголь > Лікери, бальзами, біттери",0.9,Майже повне семантичне співпадіння,semantic
2258,Настоянки та біттери,,Алкоголь > Міцний алкоголь > Настоянки та біттери,579,"Настоянки, наливки",,"Алкоголь. Напої. Тютюн > Алкоголь > Міцний алкоголь > Настоянки, наливки",0.8,Часткове семантичне співпадіння,semantic
2256,Ром,,Алкоголь > Міцний алкоголь > Ром,574,Ром,,Алкоголь. Напої. Тютюн > Алкоголь > Міцний алкоголь > Ром,1.0,Точное совпадение пути и типа алкоголя,exact
2257,Текіла,,Алкоголь > Міцний алкоголь > Текіла,576,"Текіла, агавові дистиляти",,"Алкоголь. Напої. Тютюн > Алкоголь > Міцний алкоголь > Текіла, агавові дистиляти",0.9,"Почти точное совпадение, небольшое расширение категории",semantic
2248,Пиво,,Алкоголь > Пиво,603,Українське пиво,,Алкоголь. Напої. Тютюн > Алкоголь > Пиво > Українське пиво,0.9,"Точное совпадение типа напитка, выбрана подкатегория украинского пива",semantic
2261,Сидри,,Алкоголь > Сидри,608,Сидр та збитень,,"Алкоголь. Напої. Тютюн > Алкоголь > Слабоалкогольні напої, сидр > Сидр та збитень",1.0,Точное совпадение типа напитка,exact
2262,Слабоалкогольні напої,,Алкоголь > Слабоалкогольні напої,610,Слабоалкогольні коктейлі,,"Алкоголь. Напої. Тютюн > Алкоголь > Слабоалкогольні напої, сидр > Слабоалкогольні коктейлі",0.9,"Точное совпадение типа напитка, выбрана подкатегория коктейлей",semantic
2344,Варення та джеми,,Бакалія > Варення та джеми,355,Варення та джеми,,"Бакалія і консерви > Консервовані фрукти, варення, мед > Варення та джеми",1.0,Точное совпадение пути и категории,exact
2329,Бульйони та супи,,Бакалія > Їжа швидкого приготування > Бульйони та супи,364,Супи і пюре,,Бакалія і консерви > Їжа швидкого приготування > Супи і пюре,0.9,"Семантическое совпадение, категория супов",semantic
2330,Вермішель швидкого приготування,,Бакалія > Їжа швидкого приготування > Вермішель швидкого приготування,363,Локшина,,Бакалія і консерви > Їжа швидкого приготування > Локшина,1.0,Точное совпадение типа продукта быстрого приготовления,exact
2331,Каші швидкого приготування,,Бакалія > Їжа швидкого приготування > Каші швидкого приготування,362,Каші,,Бакалія і консерви > Їжа швидкого приготування > Каші,1.0,Точное совпадение категории каш быстрого приготовления,exact
2332,Пюре швидкого приготування,,Бакалія > Їжа швидкого приготування > Пюре швидкого приготування,364,Супи і пюре,,Бакалія і консерви > Їжа швидкого приготування > Супи і пюре,1.0,Точное совпадение категории пюре быстрого приготовления,exact
2333,Сухі сніданки,,Бакалія > Їжа швидкого приготування > Сухі сніданки,360,Мюслі і гранола,,Бакалія і консерви > Їжа швидкого приготування > Мюслі і гранола,0.9,Точне семантичне співпадіння в категорії сухих сніданків,semantic
