input_id,input_name,input_path,input_full_path,match_id,match_name,match_path,match_full_path,confidence,reasoning,method
11151,Борошно,,Бакалія > Борошно,328,Інші види борошна,,Бакалія і консерви > Борошно > Інші види борошна,0.9,Точне співпадіння категорії борошна,exact
11203,Все для суші,,Бакалія > Все для суші,370,Набори для приготування,,Бакалія і консерви > Азійська кухня > Набори для приготування,0.8,Часткове семантичне співпадіння для азійської кухні,semantic
11200,No name,,Бакалія > Добавки для випічки та десертів > No name,392,Ароматизатори,,Бакалія і консерви > Соуси і спеції > Все для випічки > Ароматизатори,0.6,Часткове семантичне співпадіння для додатків до випічки,general
11191,Ванілін,,Бакалія > Добавки для випічки та десертів > Ванілін,400,Приправи до випічки,,Бакалія і консерви > Соуси і спеції > Все для випічки > Приправи до випічки,0.7,Семантичне співпадіння для додатків до випічки,semantic
11192,Готові суміші для випічки,,Бакалія > Добавки для випічки та десертів > Готові суміші для випічки,403,Заготовки для десертів,,Бакалія і консерви > Соуси і спеції > Все для випічки > Заготовки для десертів,0.9,Точне співпадіння для готових сумішей та заготовок,exact
11193,Желатин,,Бакалія > Добавки для випічки та десертів > Желатин,402,"Крохмаль, загущувач",,"Бакалія і консерви > Соуси і спеції > Все для випічки > Крохмаль, загущувач",0.7,Семантичне співпадіння як загущувач,semantic
11199,Крем та глазур,,Бакалія > Добавки для випічки та десертів > Крем та глазур,399,Крем для випічки,,Бакалія і консерви > Соуси і спеції > Все для випічки > Крем для випічки,0.9,Точне співпадіння для кремів для випічки,exact
11194,Лимонна кислота,,Бакалія > Добавки для випічки та десертів > Лимонна кислота,395,Лимонна кислота,,Бакалія і консерви > Соуси і спеції > Все для випічки > Лимонна кислота,1.0,Абсолютно точне співпадіння,exact
11197,Посипка і декорація,,Бакалія > Добавки для випічки та десертів > Посипка і декорація,396,Начинки і посипки,,Бакалія і консерви > Соуси і спеції > Все для випічки > Начинки і посипки,0.9,Точне співпадіння для посипок,exact
11195,Розпушувач для тіста,,Бакалія > Добавки для випічки та десертів > Розпушувач для тіста,393,Сода і розпушувач,,Бакалія і консерви > Соуси і спеції > Все для випічки > Сода і розпушувач,0.9,Точне співпадіння для розпушувачів,exact
11196,Сухарі панірувальні,,Бакалія > Добавки для випічки та десертів > Сухарі панірувальні,404,Панірування,,Бакалія і консерви > Соуси і спеції > Панірування,0.9,Точне семантичне співпадіння для панірування,semantic
11198,Цукрова пудра,,Бакалія > Добавки для випічки та десертів > Цукрова пудра,397,Цукрова пудра,,Бакалія і консерви > Соуси і спеції > Все для випічки > Цукрова пудра,1.0,Точне співпадіння категорії,exact
11202,Сухі дріжджі,,Бакалія > Дріжджі > Сухі дріжджі,394,Дріжджі,,Бакалія і консерви > Соуси і спеції > Все для випічки > Дріжджі,1.0,Точне співпадіння категорії дріжджів,exact
11168,Булгур,,Бакалія > Крупи та бобові > Булгур,308,Булгур,,Бакалія і консерви > Крупи > Булгур,1.0,Точне співпадіння категорії круп,exact
