input_id,input_name,input_path,input_full_path,match_id,match_name,match_path,match_full_path,confidence,reasoning,method
12815,Вино,,Алкогольні напої > Вино,582,Тихі вина,,Алкоголь. Напої. Тютюн > Алкоголь > Тихі вина,0.9,Точное соответствие категории вина,exact
12818,"Віскі, Бренді, Ром, Джин",,"Алкогольні напої > Віскі, Бренді, Ром, Джин",572,Віскі,,Алкоголь. Напої. Тютюн > Алкоголь > Міцний алкоголь > Віскі,0.8,"Частичное соответствие, включает несколько видов крепкого алкоголя",semantic
12816,Горілка,,Алкогольні напої > Горілка,578,Горілка,,Алкоголь. Напої. Тютюн > Алкоголь > Міцний алкоголь > Горілка,1.0,Точное соответствие категории водки,exact
12817,Лікери та бальзами,,Алкогольні напої > Лікери та бальзами,580,"Лікери, бальзами, біттери",,"Алкоголь. Напої. Тютюн > Алкоголь > Міцний алкоголь > Лікери, бальзами, біттери",1.0,Точное соответствие категории ликеров и бальзамов,exact
12814,Пиво,,Алкогольні напої > Пиво,602,Пиво,,Алкоголь. Напої. Тютюн > Алкоголь > Пиво,1.0,Точное соответствие категории пива,exact
12791,Борошно,,Бакалія > Борошно,328,Інші види борошна,,Бакалія і консерви > Борошно > Інші види борошна,0.9,Точное соответствие категории муки,exact
12798,Готові сніданки,,Бакалія > Готові сніданки,361,Готові сніданки,,Бакалія і консерви > Їжа швидкого приготування > Готові сніданки,1.0,Точное соответствие категории готовых завтраков,exact
12792,Для випічки та десертів,,Бакалія > Для випічки та десертів,392,Ароматизатори,,Бакалія і консерви > Соуси і спеції > Все для випічки > Ароматизатори,0.9,Семантическое соответствие категории для выпечки и десертов,semantic
12793,Каші та мюслі,,Бакалія > Каші та мюслі,360,Мюслі і гранола,,Бакалія і консерви > Їжа швидкого приготування > Мюслі і гранола,0.8,"Частичное соответствие, включает мюсли",semantic
12794,Крупа,,Бакалія > Крупа,313,Інші крупи,,Бакалія і консерви > Крупи > Інші крупи,1.0,Точное соответствие категории круп,exact
12795,Макаронні вироби,,Бакалія > Макаронні вироби,317,Макарони,,Бакалія і консерви > Макаронні вироби > Макарони,0.95,Точное соответствие категории макаронных изделий,exact
12796,Сіль,,Бакалія > Сіль,335,Сіль,,"Бакалія і консерви > Сіль, цукор > Сіль",1.0,Точное соответствие категории соли,exact
12797,Цукор та цукрозамінники,,Бакалія > Цукор та цукрозамінники,336,Цукор,,"Бакалія і консерви > Сіль, цукор > Цукор",0.9,"Частичное соответствие, найдена категория цукру",semantic
12842,Дитячі каші,,Дитячі товари > Дитячі каші,808,Каші дитячі,,Дитячі товари > Дитяче харчування > Каші дитячі,1.0,Точное соответствие категории детских каш,exact
12843,Дитячі напої,,Дитячі товари > Дитячі напої,810,Соки і напої дитячі,,Дитячі товари > Дитяче харчування > Соки і напої дитячі,0.9,Семантическое соответствие детским напиткам,semantic
12845,Підгузники,,Дитячі товари > Підгузники,821,Підгузки,,Дитячі товари > Підгузки і пелюшки > Підгузки,1.0,Точное соответствие категории подгузников,exact
12844,Пюре дитячі та десерти,,Дитячі товари > Пюре дитячі та десерти,806,Пюре дитячі,,Дитячі товари > Дитяче харчування > Пюре дитячі,0.95,Точное соответствие категории детского пюре,exact
12854,Для взуття,,Для дому > Для взуття,645,Догляд за одягом і взуттям,,"Госптовари, non-food > Для дому > Господарчі товари > Догляд за одягом і взуттям",0.8,Семантическое соответствие уходу за обувью,semantic
12855,Дрібниці для дому,,Для дому > Дрібниці для дому,639,Господарчі дрібниці,,"Госптовари, non-food > Для дому > Господарчі товари > Господарчі дрібниці",1.0,Точное соответствие мелким хозяйственным товарам,exact
12856,Кухонне приладдя,,Для дому > Кухонне приладдя,669,Кухонне начиння,,"Госптовари, non-food > Для дому > Посуд > Кухонне начиння",0.9,Семантическое соответствие кухонным принадлежностям,semantic
12778,Випічка та тісто,,Заморожені продукти > Випічка та тісто,565,Тісто заморожене,,Заморожена продукція > Тісто заморожене,0.9,Точное соответствие категории замороженного теста,exact
