input_id,input_name,input_path,input_full_path,match_id,match_name,match_path,match_full_path,confidence,reasoning,method
1567,Деталі до витяжників,,Лебідки > Деталі до витяжників,40104,Аксесуари для лебідок,,Автоаксесуари 4x4 > Лебідки та аксесуари > Аксесуари для лебідок,0.9,Точне семантичне співпадіння для аксесуарів лебідок,semantic
1553,До дорожньої допомоги | Евакуатори,,Лебідки > До дорожньої допомоги | Евакуатори,40104,Аксесуари для лебідок,,Автоаксесуари 4x4 > Лебідки та аксесуари > Аксесуари для лебідок,0.7,Часткове семантичне співпадіння з аксесуарами лебідок,general
1557,до квадроциклів | АТV,,Лебідки > до квадроциклів | АТV,40104,Аксесуари для лебідок,,Автоаксесуари 4x4 > Лебідки та аксесуари > Аксесуари для лебідок,0.8,Семантичне співпадіння з аксесуарами для лебідок та квадроциклів,semantic
1562,Електричні вимикачі,,Лебідки > Електричні вимикачі,40104,Аксесуари для лебідок,,Автоаксесуари 4x4 > Лебідки та аксесуари > Аксесуари для лебідок,0.8,Електричні аксесуари для лебідок,semantic
1593,Буксирування,,Лебідки > Буксирування,40105,Троси та стропи,,Автоаксесуари 4x4 > Лебідки та аксесуари > Троси та стропи,0.9,Точне семантичне співпадіння з тросами та стропами,semantic
1569,Синтетичні кінетичні троси та ремені для дерев,,Лебідки > Синтетичні кінетичні троси та ремені для дерев,40105,Троси та стропи,,Автоаксесуари 4x4 > Лебідки та аксесуари > Троси та стропи,0.8,Семантичне співпадіння з тросами та стропами,semantic
1561,Пульти для підйомників,,Лебідки > Пульти для підйомників,40104,Аксесуари для лебідок,,Автоаксесуари 4x4 > Лебідки та аксесуари > Аксесуари для лебідок,0.7,Часткове семантичне співпадіння з аксесуарами лебідок,general
1564,Плити для витягачів до Quad,,Лебідки > Плити для витягачів до Quad,40104,Аксесуари для лебідок,,Автоаксесуари 4x4 > Лебідки та аксесуари > Аксесуари для лебідок,0.8,Семантичне співпадіння з аксесуарами для лебідок та квадроциклів,semantic
1563,Пластини для витяжок до автомобілів,,Лебідки > Пластини для витяжок до автомобілів,40104,Аксесуари для лебідок,,Автоаксесуари 4x4 > Лебідки та аксесуари > Аксесуари для лебідок,0.9,Точне семантичне співпадіння з аксесуарами для лебідок,semantic
1568,Підйомники бездоріжжя Hi-Lift farmjack,,Лебідки > Підйомники бездоріжжя Hi-Lift farmjack,40104,Аксесуари для лебідок,,Автоаксесуари 4x4 > Лебідки та аксесуари > Аксесуари для лебідок,0.9,Підйомник є спеціалізованим аксесуаром для лебідок,semantic
