input_id,input_name,input_path,input_full_path,match_id,match_name,match_path,match_full_path,confidence,reasoning,method
1668,Аксесуари до блокад,,"Трансмісійна система > Блокування мосту, диференціали і передачі > Аксесуари до блокад",40403,Блокування диференціалів,,Автоаксесуари 4x4 > Підвіска та трансмісія > Блокування диференціалів,0.9,Точне семантичне співпадіння щодо блокувань диференціалів,semantic
1665,блокади,,"Трансмісійна система > Блокування мосту, диференціали і передачі > блокади",40403,Блокування диференціалів,,Автоаксесуари 4x4 > Підвіска та трансмісія > Блокування диференціалів,0.95,Пряме співпадіння категорії блокувань диференціалів,exact
1663,Блокади ARB,,"Трансмісійна система > Блокування мосту, диференціали і передачі > Блокади ARB",40403,Блокування диференціалів,,Автоаксесуари 4x4 > Підвіска та трансмісія > Блокування диференціалів,0.9,Специфічний тип блокувань диференціалів,semantic
1667,Повітряні Блокування,,"Трансмісійна система > Блокування мосту, диференціали і передачі > Повітряні Блокування",40403,Блокування диференціалів,,Автоаксесуари 4x4 > Підвіска та трансмісія > Блокування диференціалів,0.85,Специфічний підтип блокувань диференціалів,semantic
1664,Компресори для блокувань,,"Трансмісійна система > Блокування мосту, диференціали і передачі > Компресори для блокувань",40601,Компресори,,Автоаксесуари 4x4 > Додаткове обладнання > Компресори,0.8,Компресори як додаткове обладнання,semantic
1666,Передачі,,"Трансмісійна система > Блокування мосту, диференціали і передачі > Передачі",40404,Карданні вали,,Автоаксесуари 4x4 > Підвіска та трансмісія > Карданні вали,0.75,Близька категорія трансмісійних компонентів,general
1662,Блокування 4x4,,"Трансмісійна система > Блокування мосту, диференціали і передачі > Блокування 4x4",40403,Блокування диференціалів,,Автоаксесуари 4x4 > Підвіска та трансмісія > Блокування диференціалів,0.95,Точне співпадіння категорії блокувань 4x4,exact
1659,Відстані на вал приводу,,Трансмісійна система > Відстані на вал приводу,40404,Карданні вали,,Автоаксесуари 4x4 > Підвіска та трансмісія > Карданні вали,0.7,Часткове семантичне співпадіння з валами приводу,semantic
1677,хрестоносці,,Трансмісійна система > хрестоносці,40404,Карданні вали,,Автоаксесуари 4x4 > Підвіска та трансмісія > Карданні вали,0.8,Компоненти трансмісійної системи,semantic
1675,Захисні кожухи диференціала,,Трансмісійна система > Захисні кожухи диференціала,40403,Блокування диференціалів,,Автоаксесуари 4x4 > Підвіска та трансмісія > Блокування диференціалів,0.7,Часткове семантичне співпадіння по трансмісійній системі та диференціалу,semantic
1673,Напіввісі,,Трансмісійна система > Напіввісі,40404,Карданні вали,,Автоаксесуари 4x4 > Підвіска та трансмісія > Карданні вали,0.6,Часткове семантичне співпадіння по трансмісійній системі,semantic
1660,Шарніри,,Трансмісійна система > Шарніри,40405,Ресори та важелі,,Автоаксесуари 4x4 > Підвіска та трансмісія > Ресори та важелі,0.5,Часткове семантичне співпадіння по трансмісійній системі,semantic
1670,з'єднувальна частина,,Трансмісійна система > з'єднувальна частина,40404,Карданні вали,,Автоаксесуари 4x4 > Підвіска та трансмісія > Карданні вали,0.7,Семантичне співпадіння по з'єднувальним частинам трансмісії,semantic
1669,Зчеплення Тюнінгові Посилені,,Трансмісійна система > Зчеплення Тюнінгові Посилені,20106,Трансмісія та зчеплення,,Мотоцикли та квадроцикли > Частини для мотоциклів > Трансмісія та зчеплення,0.8,Точне семантичне співпадіння по зчепленню та трансмісії,semantic
1671,Вали приводні,,Трансмісійна система > Вали приводні,40404,Карданні вали,,Автоаксесуари 4x4 > Підвіска та трансмісія > Карданні вали,0.8,Точне семантичне співпадіння по приводних валах,semantic
1672,Мости,,Трансмісійна система > Мости,Не найдено,Не найдено,,Не найдено,0.5,Немає точної відповідності в наданій структурі категорій,unmatched
1674,Монтажні комплекти,,Трансмісійна система > Монтажні комплекти,Не знайдено,Не найдено,,Не найдено,0.3,Немає точної категорії для монтажних комплектів,unmatched
1676,Ремонтні комплекти приводної системи,,Трансмісійна система > Ремонтні комплекти приводної системи,Не знайдено,Не найдено,,Не найдено,0.3,Немає точної категорії для ремонтних комплектів,unmatched
