input_id,input_name,input_path,input_full_path,match_id,match_name,match_path,match_full_path,confidence,reasoning,method
1786,Просочення,,Туристичні та кемпінгові аксесуари > Просочення,70603,Просочення,,Олії та хімія > Хімія для догляду > Просочення,0.9,Точное совпадение по типу и названию,exact
1781,Стільці та Столи,,Туристичні та кемпінгові аксесуари > Стільці та Столи,50501,Крісла складні,,Кемпінг та туризм > Меблі > Крісла складні,0.8,Частичное совпадение по типу мебели для кемпинга,semantic
1787,Термокружки і термоси,,Туристичні та кемпінгові аксесуари > Термокружки і термоси,50303,Термоси та фляги,,Кемпінг та туризм > Кухонне обладнання > Термоси та фляги,1.0,Точное совпадение по типу и названию,exact
1788,"Кухонні плити, гриль та кавоварки",,"Туристичні та кемпінгові аксесуари > Кухонні плити, гриль та кавоварки",50301,Газові плити,,Кемпінг та туризм > Кухонне обладнання > Газові плити,0.9,Высокое семантическое соответствие по кухонному оборудованию для кемпинга,semantic
1545,Ліхтарі кемпінгові та warsztatowe,,"Туристичні та кемпінгові аксесуари > Ліхтарі, налобні ліхтарі та кемпінгові лампи > Ліхтарі кемпінгові та warsztatowe",50403,Кемпінгові лампи,,Кемпінг та туризм > Освітлення > Кемпінгові лампи,0.9,Точное совпадение по типу кемпинговых ламп,exact
1543,Ліхтарі,,"Туристичні та кемпінгові аксесуари > Ліхтарі, налобні ліхтарі та кемпінгові лампи > Ліхтарі",50401,Ліхтарі,,Кемпінг та туризм > Освітлення > Ліхтарі,1.0,Точне семантичне співпадіння категорії туристичних ліхтарів,exact
1792,Автомобільні холодильники,,Туристичні та кемпінгові аксесуари > Автомобільні холодильники,50304,Холодильники,,Кемпінг та туризм > Кухонне обладнання > Холодильники,0.9,Семантичне співпадіння туристичних холодильників,semantic
1795,Зарядні пристрої для портативного обладнання,,Туристичні та кемпінгові аксесуари > Зарядні пристрої для портативного обладнання,802,Зарядні пристрої,,Акумулятори та електрообладнання > Зарядні пристрої,0.8,Часткове семантичне співпадіння зарядних пристроїв,general
1779,Мачете Топірці Сокири,,Туристичні та кемпінгові аксесуари > Мачете Топірці Сокири,50603,Сокири та мачете,,Кемпінг та туризм > Інструменти та ножі > Сокири та мачете,1.0,Точне семантичне співпадіння категорії сокир та мачете,exact
1782,Багатофункціональні інструменти,,Туристичні та кемпінгові аксесуари > Багатофункціональні інструменти,50601,Мультитули,,Кемпінг та туризм > Інструменти та ножі > Мультитули,1.0,Точне семантичне співпадіння багатофункціональних інструментів,exact
1790,Посуд і кухонне начиння,,Туристичні та кемпінгові аксесуари > Посуд і кухонне начиння,50302,Посуд туристичний,,Кемпінг та туризм > Кухонне обладнання > Посуд туристичний,1.0,Точне семантичне співпадіння туристичного посуду,exact
1776,Інструменти,,Туристичні та кемпінгові аксесуари > Інструменти,50601,Мультитули,,Кемпінг та туризм > Інструменти та ножі > Мультитули,0.7,Часткове семантичне співпадіння інструментів,general
1780,Ножі,,Туристичні та кемпінгові аксесуари > Ножі,50602,Ножі,,Кемпінг та туризм > Інструменти та ножі > Ножі,1.0,Точне семантичне співпадіння категорії ножів,exact
1784,Саперні лопати,,Туристичні та кемпінгові аксесуари > Саперні лопати,50604,Саперні лопати,,Кемпінг та туризм > Інструменти та ножі > Саперні лопати,1.0,Точне семантичне співпадіння категорії саперних лопат,exact
1797,Спальні мішки і килимки,,Туристичні та кемпінгові аксесуари > Спальні мішки і килимки,50201,Спальні мішки,,Кемпінг та туризм > Спальне приладдя > Спальні мішки,0.9,Часткове семантичне співпадіння для спальних мішків,semantic
1793,Аптечки,,Туристичні та кемпінгові аксесуари > Аптечки,Не найдено,Не найдено,,Не найдено,0.0,Нет точной категории для аптечек в новой структуре,unmatched
1791,Гамаки - Квиток до місяця,,Туристичні та кемпінгові аксесуари > Гамаки - Квиток до місяця,Не найдено,Не найдено,,Не найдено,0.0,Нет категории для гамаков в новой структуре,unmatched
1785,Кремені та Запальнички,,Туристичні та кемпінгові аксесуари > Кремені та Запальнички,Не найдено,Не найдено,,Не найдено,0.0,Нет специфической категории для кресал и зажигалок,unmatched
1546,Батареї акумулятори для ліхтарів,,"Туристичні та кемпінгові аксесуари > Ліхтарі, налобні ліхтарі та кемпінгові лампи > Батареї акумулятори для ліхтарів",Не найдено,Не найдено,,Не найдено,0.0,Нет специфической категории для аккумуляторов для фонарей,unmatched
