input_id,input_name,input_path,input_full_path,match_id,match_name,match_path,match_full_path,confidence,reasoning,method
1934,Деталі доступу,,Квадроцикли - частини і аксесуари > Деталі доступу,20201,Частини для квадроциклів,,Мотоцикли та квадроцикли > Квадроцикли (ATV/UTV) > Частини для квадроциклів,0.8,Найближча категорія для деталей квадроциклів,semantic
1946,аксесуари,,Квадроцикли - частини і аксесуари > аксесуари,20202,Аксесуари для квадроциклів,,Мотоцикли та квадроцикли > Квадроцикли (ATV/UTV) > Аксесуари для квадроциклів,1.0,Точне співпадіння категорії аксесуарів для квадроциклів,exact
1979,Адаптери до підмітальної машини,,Квадроцикли - частини і аксесуари > Адаптери до підмітальної машини,20201,Частини для квадроциклів,,Мотоцикли та квадроцикли > Квадроцикли (ATV/UTV) > Частини для квадроциклів,0.7,"Специфічні адаптери, найближча категорія - частини для квадроциклів",general
1980,Монтажні адаптери,,Квадроцикли - частини і аксесуари > Монтажні адаптери,20201,Частини для квадроциклів,,Мотоцикли та квадроцикли > Квадроцикли (ATV/UTV) > Частини для квадроциклів,0.7,Монтажні адаптери як частина квадроциклів,general
1941,Аксесуари для дисків,,Квадроцикли - частини і аксесуари > Аксесуари для дисків,20204,Шини та диски для ATV,,Мотоцикли та квадроцикли > Квадроцикли (ATV/UTV) > Шини та диски для ATV,0.9,Аксесуари для дисків відповідають категорії шин та дисків,semantic
1923,Гучномовці до Quadів і UTV,,Квадроцикли - частини і аксесуари > Аксесуари підходящі тільки до UTV > Гучномовці до Quadів і UTV,20202,Аксесуари для квадроциклів,,Мотоцикли та квадроцикли > Квадроцикли (ATV/UTV) > Аксесуари для квадроциклів,0.9,Гучномовці як специфічний аксесуар для UTV,semantic
1924,Нагрівачі для UTV,,Квадроцикли - частини і аксесуари > Аксесуари підходящі тільки до UTV > Нагрівачі для UTV,20202,Аксесуари для квадроциклів,,Мотоцикли та квадроцикли > Квадроцикли (ATV/UTV) > Аксесуари для квадроциклів,0.9,Нагрівачі як специфічний аксесуар для UTV,semantic
1823,Зимові аксесуари з підігрівом,,Квадроцикли - частини і аксесуари > Зимові аксесуари з підігрівом,20202,Аксесуари для квадроциклів,,Мотоцикли та квадроцикли > Квадроцикли (ATV/UTV) > Аксесуари для квадроциклів,0.8,Зимові аксесуари як додаткові елементи для квадроциклів,semantic
1943,Arctic Cat частини,,Квадроцикли - частини і аксесуари > Arctic Cat частини,20201,Частини для квадроциклів,,Мотоцикли та квадроцикли > Квадроцикли (ATV/UTV) > Частини для квадроциклів,0.9,Специфічні частини для конкретного виробника квадроциклів,semantic
1952,Обладнання комунальне,,Квадроцикли - частини і аксесуари > Обладнання комунальне,20202,Аксесуари для квадроциклів,,Мотоцикли та квадроцикли > Квадроцикли (ATV/UTV) > Аксесуари для квадроциклів,0.7,Комунальне обладнання як додаткові аксесуари для квадроциклів,general
1957,Бульдог,,Квадроцикли - частини і аксесуари > Бульдог,20201,Частини для квадроциклів,,Мотоцикли та квадроцикли > Квадроцикли (ATV/UTV) > Частини для квадроциклів,0.7,Семантически близка категория запчастей для квадроциклів,semantic
1970,Частини,,Квадроцикли - частини і аксесуари > Частини,20201,Частини для квадроциклів,,Мотоцикли та квадроцикли > Квадроцикли (ATV/UTV) > Частини для квадроциклів,0.9,Точне співпадіння категорії запчастин для квадроциклів,exact
1975,Запасні частини,,Квадроцикли - частини і аксесуари > Запасні частини,20201,Частини для квадроциклів,,Мотоцикли та квадроцикли > Квадроцикли (ATV/UTV) > Частини для квадроциклів,0.9,Точне співпадіння категорії запчастин для квадроциклів,exact
1871,Диференціал Quad,,Квадроцикли - частини і аксесуари > Диференціал Quad,20201,Частини для квадроциклів,,Мотоцикли та квадроцикли > Квадроцикли (ATV/UTV) > Частини для квадроциклів,0.8,Семантично близька категорія деталей для квадроциклів,semantic
1920,Електроніка,,Квадроцикли - частини і аксесуари > Електроніка,20201,Частини для квадроциклів,,Мотоцикли та квадроцикли > Квадроцикли (ATV/UTV) > Частини для квадроциклів,0.6,Часткове співпадіння як електронні компоненти для квадроциклів,general
1944,Диски Access,,Квадроцикли - частини і аксесуари > Диски Access,20204,Шини та диски для ATV,,Мотоцикли та квадроцикли > Квадроцикли (ATV/UTV) > Шини та диски для ATV,0.9,Точне співпадіння категорії дисків для квадроциклів,exact
1978,Диски Linhai,,Квадроцикли - частини і аксесуари > Диски Linhai,40504,Аксесуари для коліс,,Автоаксесуари 4x4 > Шини та диски > Аксесуари для коліс,0.7,Часткове семантичне співпадіння в категорії аксесуарів для коліс,semantic
1942,Диски Segway,,Квадроцикли - частини і аксесуари > Диски Segway,40504,Аксесуари для коліс,,Автоаксесуари 4x4 > Шини та диски > Аксесуари для коліс,0.7,Часткове семантичне співпадіння в категорії аксесуарів для коліс,semantic
1965,Диски TGB,,Квадроцикли - частини і аксесуари > Диски TGB,40504,Аксесуари для коліс,,Автоаксесуари 4x4 > Шини та диски > Аксесуари для коліс,0.7,Часткове семантичне співпадіння в категорії аксесуарів для коліс,semantic
1947,Фільтри,,Квадроцикли - частини і аксесуари > Фільтри,70701,Повітряні фільтри,,Олії та хімія > Фільтри > Повітряні фільтри,0.9,Точне співпадіння за типом фільтрів,exact
1827,Повітряні фільтри ATV,,Квадроцикли - частини і аксесуари > Повітряні фільтри ATV,70701,Повітряні фільтри,,Олії та хімія > Фільтри > Повітряні фільтри,1.0,Точне співпадіння за типом та призначенням фільтрів,exact
1966,Розкидач FIMCO,,Квадроцикли - частини і аксесуари > Розкидач FIMCO,903,Розкидачі та обприскувачі,,Спеціалізоване обладнання > Розкидачі та обприскувачі,0.9,Точне співпадіння за типом обладнання,exact
1963,Графіка Segway,,Квадроцикли - частини і аксесуари > Графіка Segway,20305,Наклейки та графіка,,Мотоцикли та квадроцикли > Мотоциклетні аксесуари > Наклейки та графіка,0.9,Графіка та наклейки для транспортних засобів,semantic
1988,Гумові вироби,,Квадроцикли - частини і аксесуари > Гумові вироби,20201,Частини для квадроциклів,,Мотоцикли та квадроцикли > Квадроцикли (ATV/UTV) > Частини для квадроциклів,0.7,Гумові компоненти можуть бути частиною квадроциклів,general
1960,Кабіни UTV,,Квадроцикли - частини і аксесуари > Кабіни UTV,20202,Аксесуари для квадроциклів,,Мотоцикли та квадроцикли > Квадроцикли (ATV/UTV) > Аксесуари для квадроциклів,0.8,Кабіни як аксесуар для квадроциклів UTV,semantic
1856,Колодки гальмівні Delta для квада,,Квадроцикли - частини і аксесуари > Блоки Гальмівні диски для Quad > Колодки гальмівні Delta для квада,20105,Гальмівна система,,Мотоцикли та квадроцикли > Частини для мотоциклів > Гальмівна система,0.9,Гальмівні колодки є частиною гальмівної системи,exact
1857,Гальмівні колодки EBC для квадроцикла,,Квадроцикли - частини і аксесуари > Блоки Гальмівні диски для Quad > Гальмівні колодки EBC для квадроцикла,20105,Гальмівна система,,Мотоцикли та квадроцикли > Частини для мотоциклів > Гальмівна система,0.9,Гальмівні колодки є частиною гальмівної системи,exact
1860,Гальмівні колодки EPI,,Квадроцикли - частини і аксесуари > Блоки Гальмівні диски для Quad > Гальмівні колодки EPI,20105,Гальмівна система,,Мотоцикли та квадроцикли > Частини для мотоциклів > Гальмівна система,0.9,Гальмівні колодки є частиною гальмівної системи,exact
1858,Гальмівні диски EBC для квадроцикла,,Квадроцикли - частини і аксесуари > Блоки Гальмівні диски для Quad > Гальмівні диски EBC для квадроцикла,20105,Гальмівна система,,Мотоцикли та квадроцикли > Частини для мотоциклів > Гальмівна система,0.9,Гальмівні диски є частиною гальмівної системи,exact
1859,Гальмівні диски FRIXION,,Квадроцикли - частини і аксесуари > Блоки Гальмівні диски для Quad > Гальмівні диски FRIXION,20105,Гальмівна система,,Мотоцикли та квадроцикли > Частини для мотоциклів > Гальмівна система,0.9,Гальмівні диски є частиною гальмівної системи,exact
1863,Гальмівні затискачі для квадроциклів,,Квадроцикли - частини і аксесуари > Блоки Гальмівні диски для Quad > Гальмівні затискачі для квадроциклів,20105,Гальмівна система,,Мотоцикли та квадроцикли > Частини для мотоциклів > Гальмівна система,0.9,Гальмівні затискачі є частиною гальмівної системи,exact
1861,Ремонтні комплекти гальмівного насоса ATV,,Квадроцикли - частини і аксесуари > Блоки Гальмівні диски для Quad > Ремонтні комплекти гальмівного насоса ATV,20201,Частини для квадроциклів,,Мотоцикли та квадроцикли > Квадроцикли (ATV/UTV) > Частини для квадроциклів,0.9,Категорія пов'язана з частинами для квадроциклів,semantic
1862,Ремонтні комплекти супорта,,Квадроцикли - частини і аксесуари > Блоки Гальмівні диски для Quad > Ремонтні комплекти супорта,20201,Частини для квадроциклів,,Мотоцикли та квадроцикли > Квадроцикли (ATV/UTV) > Частини для квадроциклів,0.9,Категорія пов'язана з частинами для квадроциклів,semantic
1990,Комбінезони для снігохода,,Квадроцикли - частини і аксесуари > Комбінезони для снігохода,30203,Комбінезони,,Мотоекіпіровка > Мотоодяг > Комбінезони,0.8,Найближча категорія комбінезонів,semantic
1949,Кінцівки тяг для квада,,Квадроцикли - частини і аксесуари > Кінцівки тяг для квада,20201,Частини для квадроциклів,,Мотоцикли та квадроцикли > Квадроцикли (ATV/UTV) > Частини для квадроциклів,0.9,Категорія пов'язана з частинами для квадроциклів,semantic
1972,Котел зливу,,Квадроцикли - частини і аксесуари > Котел зливу,20201,Частини для квадроциклів,,Мотоцикли та квадроцикли > Квадроцикли (ATV/UTV) > Частини для квадроциклів,0.8,Технічна частина для квадроциклів,semantic
1921,Газонокосарки для Quadів ATV,,Квадроцикли - частини і аксесуари > Газонокосарки для Quadів ATV,902,Газонокосарки для ATV,,Спеціалізоване обладнання > Газонокосарки для ATV,1.0,Точне співпадіння категорії,exact
1826,Валізи Скрині Сумки,,Квадроцикли - частини і аксесуари > Валізи Скрині Сумки,60203,Сумки для квадроциклів,,Сумки та органайзери > М'які сумки > Сумки для квадроциклів,0.9,Сумки та валізи для квадроциклів,semantic
1936,Лінійні частини,,Квадроцикли - частини і аксесуари > Лінійні частини,20201,Частини для квадроциклів,,Мотоцикли та квадроцикли > Квадроцикли (ATV/UTV) > Частини для квадроциклів,0.8,Технічні частини для квадроциклів,semantic
1937,Підшипники,,Квадроцикли - частини і аксесуари > Підшипники,20201,Частини для квадроциклів,,Мотоцикли та квадроцикли > Квадроцикли (ATV/UTV) > Частини для квадроциклів,0.9,Технічні частини для квадроциклів,semantic
1974,Гоночна олива,,Квадроцикли - частини і аксесуари > Гоночна олива,70101,Для мотоциклів,,Олії та хімія > Моторні олії > Для мотоциклів,0.8,Моторна олія для технічних транспортних засобів,semantic
1853,Кріплення багажу обладнання,,Квадроцикли - частини і аксесуари > Кріплення багажу обладнання,60203,Сумки для квадроциклів,,Сумки та органайзери > М'які сумки > Сумки для квадроциклів,0.9,Точне семантичне співпадіння для сумок та кріплень для квадроциклів,semantic
1984,Мотоциклетні,,Квадроцикли - частини і аксесуари > Мотоциклетні,20301,Багаж та сумки,,Мотоцикли та квадроцикли > Мотоциклетні аксесуари > Багаж та сумки,0.7,Часткове семантичне співпадіння з мотоциклетними аксесуарами,general
