input_id,input_name,input_path,input_full_path,match_id,match_name,match_path,match_full_path,confidence,reasoning,method
1818,Світшоти,,Одяг > Світшоти,1105,Футболки та толстовки,,Одяг та аксесуари > Футболки та толстовки,0.9,Світшоти входять в категорію футболок та толстовок,semantic
1816,Толстовки і футболки,,Одяг > Толстовки і футболки,1105,Футболки та толстовки,,Одяг та аксесуари > Футболки та толстовки,1.0,Точне співпадіння категорії,exact
1805,Взуття позашляхове,,Одяг > Взуття позашляхове,30303,Кросове взуття,,Мотоекіпіровка > Мотовзуття > Кросове взуття,0.9,Позашляхове взуття відповідає кросовому взуттю,semantic
1817,Шапки,,Одяг > Шапки,1106,Кепки та шапки,,Одяг та аксесуари > Кепки та шапки,1.0,Точне співпадіння категорії,exact
1813,Finntrail - вейдерси та водостійкий одяг,,Одяг > Finntrail - вейдерси та водостійкий одяг,30204,Дощовики,,Мотоекіпіровка > Мотоодяг > Дощовики,0.8,Водостійкий одяг близький до дощовиків,semantic
1820,Форма,,Одяг > Форма,1104,Форма,,Одяг та аксесуари > Форма,1.0,Точне співпадіння категорії,exact
1808,Окуляри,,Одяг > Окуляри,30602,Дорожні окуляри,,Мотоекіпіровка > Окуляри > Дорожні окуляри,0.9,Окуляри відповідають дорожнім окулярам,semantic
1806,Імпрегнати Nikwax для взуття та одягу,,Одяг > Імпрегнати Nikwax для взуття та одягу,70603,Просочення,,Олії та хімія > Хімія для догляду > Просочення,0.8,Імпрегнати відповідають категорії просочення,semantic
1809,Захисні шоломи рятувальні екстремальні спорти,,Одяг > Захисні шоломи рятувальні екстремальні спорти,30404,Не найдено,,Мотоекіпіровка > Захист > Обладунки,0.5,"Частково збігається за типом захисного спорядження, але не точно",semantic
1821,захисний шолом для мотоциклістів,,Одяг > захисний шолом для мотоциклістів,30101,Інтегральні шоломи,,Мотоекіпіровка > Шоломи > Інтегральні шоломи,0.9,Точне співпадіння за типом мотоциклетного шолому,exact
1812,Наколінники Захисники Колін,,Одяг > Наколінники Захисники Колін,30401,Наколінники та налокітники,,Мотоекіпіровка > Захист > Наколінники та налокітники,1.0,Точне співпадіння за типом захисту,exact
1804,"Робочий одяг - рукавиці, штани, світшоти BLAKLADER",,"Одяг > Робочий одяг - рукавиці, штани, світшоти BLAKLADER",110101,Штани робочі,,Одяг та аксесуари > Робочий одяг > Штани робочі,0.7,Часткове співпадіння з робочим одягом,semantic
1814,Рукавиці,,Одяг > Рукавиці,110103,Рукавички робочі,,Одяг та аксесуари > Робочий одяг > Рукавички робочі,0.8,Співпадіння за типом рукавиць,semantic
1819,Штани,,Одяг > Штани,110101,Штани робочі,,Одяг та аксесуари > Робочий одяг > Штани робочі,0.7,Часткове співпадіння за типом штанів,semantic
1815,Titan,,Одяг > Titan,Не найдено,Не найдено,,Не найдено,0.2,Немає чіткої семантичної відповідності,unmatched
1807,Гаджети Шекла4x4,,Одяг > Гаджети Шекла4x4,Не найдено,Не найдено,,Не найдено,0.2,Немає чіткої семантичної відповідності,unmatched
1810,Автомобільні шоломи,,Одяг > Автомобільні шоломи,Не знайдено,Не найдено,,Не найдено,0.0,Немає відповідної категорії для автомобільних шоломів,unmatched
1811,Балаклави,,Одяг > Балаклави,Не знайдено,Не найдено,,Не найдено,0.0,Немає відповідної категорії для балаклав,unmatched
