input_id,input_name,input_path,input_full_path,match_id,match_name,match_path,match_full_path,confidence,reasoning,method
1758,Куфри і сумки до Quad,,Скрині і Похідні Сумки > Куфри і сумки до Quad,60203,Сумки для квадроциклів,,Сумки та органайзери > М'які сумки > Сумки для квадроциклів,0.95,Точне семантичне співпадіння для сумок для квадроциклів,exact
1760,Torby MOLLE і аксесуари,,Скрині і Похідні Сумки > Torby MOLLE і аксесуари,60302,MOLLE системи,,Сумки та органайзери > Органайзери > MOLLE системи,0.95,Точне семантичне співпадіння для MOLLE систем,exact
1763,Органайзери для багажу,,Скрині і Похідні Сумки > Органайзери для багажу,60301,Багажні органайзери,,Сумки та органайзери > Органайзери > Багажні органайзери,0.95,Точне семантичне співпадіння для багажних органайзерів,exact
1764,Алюмінієві скрині,,Скрині і Похідні Сумки > Алюмінієві скрині,60101,Алюмінієві скрині,,Сумки та органайзери > Експедиційні скрині > Алюмінієві скрині,1.0,Повне точне співпадіння,exact
1756,Скрині Nomad FOX експедиційні,,Скрині і Похідні Сумки > Скрині Nomad FOX експедиційні,60102,Транспортні скрині,,Сумки та органайзери > Експедиційні скрині > Транспортні скрині,0.85,Семантично близька категорія експедиційних скринь,semantic
1761,Сумки для велосипеда,,Скрині і Похідні Сумки > Сумки для велосипеда,60204,Сумки для велосипедів,,Сумки та органайзери > М'які сумки > Сумки для велосипедів,1.0,Повне точне співпадіння,exact
1759,Сумки WARN,,Скрині і Похідні Сумки > Сумки WARN,60202,Рюкзаки,,Сумки та органайзери > М'які сумки > Рюкзаки,0.7,"Часткове семантичне співпадіння, але немає точної відповідності",general
1762,Водонепроникні похідні сумки,,Скрині і Похідні Сумки > Водонепроникні похідні сумки,60201,Герметичні сумки,,Сумки та органайзери > М'які сумки > Герметичні сумки,0.9,Точне семантичне співпадіння для водонепроникних сумок,semantic
1755,Транспортні ящики,,Скрині і Похідні Сумки > Транспортні ящики,60102,Транспортні скрині,,Сумки та органайзери > Експедиційні скрині > Транспортні скрині,1.0,Повне точне співпадіння,exact
1757,XG CARGO сумки,,Скрині і Похідні Сумки > XG CARGO сумки,60202,Рюкзаки,,Сумки та органайзери > М'які сумки > Рюкзаки,0.7,"Часткове семантичне співпадіння, але немає точної відповідності",general
