input_id,input_name,input_path,input_full_path,match_id,match_name,match_path,match_full_path,confidence,reasoning,method
2341,Балаклави і коміри,,Зона жінок > Аксесуари > Балаклави і коміри,36697,Балаклави і коміри,,Аксесуари для мотоцикліста > Балаклави і коміри,1.0,Точное совпадение названия и семантики,exact
2342,Жилети і світловідбиваючі пояси,,Зона жінок > Аксесуари > Жилети і світловідбиваючі пояси,36701,Жилети світловідбиваючі,,Аксесуари для мотоцикліста > Жилети світловідбиваючі,0.9,"Близкое семантическое соответствие, частичное совпадение названия",semantic
2349,Заглушки/Вкладиші для вух,,Зона жінок > Аксесуари > Заглушки/Вкладиші для вух,36705,Заглушки для вух,,Аксесуари для мотоцикліста > Заглушки для вух,1.0,Точное совпадение названия и семантики,exact
2351,Корисне в подорожі,,Зона жінок > Аксесуари > Корисне в подорожі,36704,Корисне в подорожі,,Аксесуари для мотоцикліста > Корисне в подорожі,1.0,Точное совпадение названия и семантики,exact
2344,Накладки на коліна,,Зона жінок > Аксесуари > Накладки на коліна,36671,Наколінники / ортези,,Екіпірування та одяг > Захист > Наколінники / ортези,0.9,Семантическое соответствие защитным элементам для колен,semantic
2343,Поясні ремені,,Зона жінок > Аксесуари > Поясні ремені,36702,Поясні ремені,,Аксесуари для мотоцикліста > Поясні ремені,1.0,Точное совпадение названия и семантики,exact
2347,Рюкзаки,,Зона жінок > Аксесуари > Рюкзаки,36700,Наплічники,,Аксесуари для мотоцикліста > Рюкзаки і сумки > Наплічники,0.9,"Семантическое соответствие, близкое по типу сумок",semantic
2348,Сумки на пояс,,Зона жінок > Аксесуари > Сумки на пояс,36699,Сумки на пояс,,Аксесуари для мотоцикліста > Рюкзаки і сумки > Сумки на пояс,1.0,Точное совпадение названия и семантики,exact
2345,Чищення / Догляд,,Зона жінок > Аксесуари > Чищення / Догляд,36703,Догляд та чищення,,Аксесуари для мотоцикліста > Догляд та чищення,1.0,Точное совпадение названия и семантики,exact
2326,Взуття,,Зона жінок > Водонепроникний одяг > Взуття,36666,Короткі,,Екіпірування та одяг > Взуття > Короткі,0.7,Частичное семантическое соответствие обуви,general
2322,Двокомпонентні комбінезони,,Зона жінок > Водонепроникний одяг > Двокомпонентні комбінезони,36653,Двочастинні,,Екіпірування та одяг > Комбінезони > Двочастинні,1.0,Точное совпадение названия и семантики,exact
2321,Комбінезони цільні,,Зона жінок > Водонепроникний одяг > Комбінезони цільні,36652,Спортивні цілісні,,Екіпірування та одяг > Комбінезони > Спортивні цілісні,1.0,Точное совпадение названия и семантики,exact
2323,Куртки,,Зона жінок > Водонепроникний одяг > Куртки,36640,Текстильні,,Екіпірування та одяг > Куртки > Текстильні,0.9,Семантическое соответствие курткам,semantic
2325,Рукавички,,Зона жінок > Водонепроникний одяг > Рукавички,36656,Літні,,Екіпірування та одяг > Рукавички > Літні,0.8,Семантическое соответствие рукавичкам,semantic
2324,Штани,,Зона жінок > Водонепроникний одяг > Штани,36647,Текстильні,,Екіпірування та одяг > Штани > Текстильні,0.9,Семантическое соответствие штанам,semantic
2328,Броні та нагрудники,,Зона жінок > Захист > Броні та нагрудники,36674,Броні / нагрудники,,Екіпірування та одяг > Захист > Броні / нагрудники,1.0,Точное совпадение названия и семантики,exact
2338,Захист спини,,Зона жінок > Захист > Захист спини,36672,Захист спини,,Екіпірування та одяг > Захист > Захист спини,1.0,Точное совпадение названия и семантики,exact
2331,Захист стегон,,Зона жінок > Захист > Захист стегон,36677,Захист стегон,,Екіпірування та одяг > Захист > Захист стегон,1.0,Точное совпадение названия и семантики,exact
2337,Захисти грудної клітки,,Зона жінок > Захист > Захисти грудної клітки,36673,Захист грудної клітки,,Екіпірування та одяг > Захист > Захист грудної клітки,1.0,Точное семантическое совпадение защиты грудной клетки,exact
2334,Змінні протектори,,Зона жінок > Захист > Змінні протектори,36681,Змінні протектори,,Екіпірування та одяг > Захист > Змінні протектори,1.0,Точное семантическое совпадение сменных протекторов,exact
2339,Накладки на зап’ястя і щиколотки,,Зона жінок > Захист > Накладки на зап’ястя і щиколотки,36678,Захист зап’ясть,,Екіпірування та одяг > Захист > Захист зап’ясть,0.9,Частичное совпадение по защите запястий,semantic
2332,Накладки на лікті,,Зона жінок > Захист > Накладки на лікті,36675,Захист ліктів,,Екіпірування та одяг > Захист > Захист ліктів,1.0,Точное семантическое совпадение защиты локтей,exact
2330,Наколінники та ортези,,Зона жінок > Захист > Наколінники та ортези,36671,Наколінники / ортези,,Екіпірування та одяг > Захист > Наколінники / ортези,1.0,Точное семантическое совпадение наколенников и ортезов,exact
2333,Протектори плечей,,Зона жінок > Захист > Протектори плечей,36676,Захист плечей,,Екіпірування та одяг > Захист > Захист плечей,1.0,Точное семантическое совпадение защиты плеч,exact
2336,Слайдери,,Зона жінок > Захист > Слайдери,36679,Слайдери,,Екіпірування та одяг > Захист > Слайдери,1.0,Точное семантическое совпадение слайдеров,exact
2335,Стабілізатори шиї,,Зона жінок > Захист > Стабілізатори шиї,36680,Стабілізатори шиї,,Екіпірування та одяг > Захист > Стабілізатори шиї,1.0,Точное семантическое совпадение стабилизаторов шеи,exact
2329,Черепахи,,Зона жінок > Захист > Черепахи,36670,Черепахи,,Екіпірування та одяг > Захист > Черепахи,1.0,Точное семантическое совпадение черепах,exact
2275,Жилети,,Зона жінок > Куртки > Жилети,36643,Жилети,,Екіпірування та одяг > Куртки > Жилети,1.0,Точное семантическое совпадение жилетов,exact
2276,Жилети Airbag,,Зона жінок > Куртки > Жилети Airbag,36644,З подушкою безпеки,,Екіпірування та одяг > Куртки > З подушкою безпеки,0.9,Семантическое совпадение жилетов с подушкой безопасности,semantic
2277,Куртки з подушкою безпеки,,Зона жінок > Куртки > Куртки з подушкою безпеки,36644,З подушкою безпеки,,Екіпірування та одяг > Куртки > З подушкою безпеки,1.0,Точное семантическое совпадение курток с подушкой безопасности,exact
2274,Текстильні,,Зона жінок > Куртки > Текстильні,36640,Текстильні,,Екіпірування та одяг > Куртки > Текстильні,1.0,Точное семантическое совпадение текстильных курток,exact
2273,Шкіряні,,Зона жінок > Куртки > Шкіряні,36639,Шкіряні,,Екіпірування та одяг > Куртки > Шкіряні,1.0,Точное семантическое совпадение кожаных курток,exact
2298,"Короткі, міські",,"Зона жінок > Мотоботи > Короткі, міські",36666,Короткі,,Екіпірування та одяг > Взуття > Короткі,0.9,Семантическое совпадение коротких городских мотоботинок,semantic
2299,Крос/Ендуро/Квадроцикл,,Зона жінок > Мотоботи > Крос/Ендуро/Квадроцикл,36665,Ендуро/крос,,Екіпірування та одяг > Взуття > Ендуро/крос,1.0,Точное семантическое совпадение обуви для эндуро/кросса,exact
2301,Пригодницькі товари,,Зона жінок > Мотоботи > Пригодницькі товари,36668,Пригодницькі,,Екіпірування та одяг > Взуття > Пригодницькі,1.0,Точное семантическое совпадение приключенческой обуви,exact
2296,Спортивні високі,,Зона жінок > Мотоботи > Спортивні високі,36664,Спортивні,,Екіпірування та одяг > Взуття > Спортивні,0.9,Семантическое совпадение спортивной обуви,semantic
2297,Туристичні,,Зона жінок > Мотоботи > Туристичні,36663,Туристичні,,Екіпірування та одяг > Взуття > Туристичні,1.0,Точное семантическое совпадение туристической обуви,exact
2300,Чопер,,Зона жінок > Мотоботи > Чопер,36667,Черевики chopper,,Екіпірування та одяг > Взуття > Черевики chopper,0.95,Точное соответствие типу взуття та семантиці,exact
2293,Двокомпонентні,,Зона жінок > Мотоциклетні комбінезони > Двокомпонентні,36653,Двочастинні,,Екіпірування та одяг > Комбінезони > Двочастинні,0.9,Точне семантичне співпадіння типу комбінезонів,semantic
2294,Комбінезони з повітряною подушкою,,Зона жінок > Мотоциклетні комбінезони > Комбінезони з повітряною подушкою,36644,З подушкою безпеки,,Екіпірування та одяг > Куртки > З подушкою безпеки,0.7,"Часткове семантичне співпадіння, але не повне",general
2292,Цільні,,Зона жінок > Мотоциклетні комбінезони > Цільні,36652,Спортивні цілісні,,Екіпірування та одяг > Комбінезони > Спортивні цілісні,0.95,Точне семантичне співпадіння типу комбінезонів,semantic
2282,Світшоти з захистом,,Зона жінок > Мотоциклетні светри і сорочки > Світшоти з захистом,36690,Кофти,,Екіпірування та одяг > Другий шар > Кофти,0.8,Семантичне співпадіння типу одягу,semantic
2285,Світшоти офф-роуд,,Зона жінок > Мотоциклетні светри і сорочки > Світшоти офф-роуд,36693,Світшоти,,Екіпірування та одяг > Повсякденний одяг > Світшоти,0.85,Семантичне співпадіння типу світшотів,semantic
2280,Світшоти повсякденні,,Зона жінок > Мотоциклетні светри і сорочки > Світшоти повсякденні,36693,Світшоти,,Екіпірування та одяг > Повсякденний одяг > Світшоти,0.9,Точне семантичне співпадіння повсякденних світшотів,exact
2284,Софтшели з захистом,,Зона жінок > Мотоциклетні светри і сорочки > Софтшели з захистом,36689,Softshell,,Екіпірування та одяг > Другий шар > Softshell,0.9,Точне семантичне співпадіння софтшелів,semantic
2281,Футболки,,Зона жінок > Мотоциклетні светри і сорочки > Футболки,36692,Футболки,,Екіпірування та одяг > Повсякденний одяг > Футболки,0.85,Семантичне співпадіння типу футболок,semantic
2289,Джинси,,Зона жінок > Мотоштани > Джинси,36648,Джинси,,Екіпірування та одяг > Штани > Джинси,0.95,Точне семантичне співпадіння типу джинсів,exact
2287,Текстильні,,Зона жінок > Мотоштани > Текстильні,36647,Текстильні,,Екіпірування та одяг > Штани > Текстильні,0.95,Точне семантичне співпадіння текстильних штанів,exact
2288,Шкіряні,,Зона жінок > Мотоштани > Шкіряні,36646,Шкіряні,,Екіпірування та одяг > Штани > Шкіряні,0.95,Точне семантичне співпадіння шкіряних штанів,exact
2290,Штани Cross/Enduro/ATV,,Зона жінок > Мотоштани > Штани Cross/Enduro/ATV,36649,Ендуро,,Екіпірування та одяг > Штани > Ендуро,0.9,Семантичне співпадіння ендуро штанів,semantic
2305,Короткі / Літні,,Зона жінок > Рукавички > Короткі / Літні,36656,Літні,,Екіпірування та одяг > Рукавички > Літні,0.95,Точне семантичне співпадіння літніх рукавичок,exact
2308,Підігріваємо обладнання,,Зона жінок > Рукавички > Підігріваємо обладнання,36661,З підігрівом,,Екіпірування та одяг > Рукавички > З підігрівом,0.95,Точне семантичне співпадіння рукавичок з підігрівом,exact
2306,Позашляховий,,Зона жінок > Рукавички > Позашляховий,36659,Ендуро,,Екіпірування та одяг > Рукавички > Ендуро,0.9,Семантичне співпадіння ендуро рукавичок,semantic
2304,Спортивні,,Зона жінок > Рукавички > Спортивні,36658,Спортивні,,Екіпірування та одяг > Рукавички > Спортивні,0.95,Точне семантичне співпадіння спортивних рукавичок,exact
2307,Теплі (одяг),,Зона жінок > Рукавички > Теплі (одяг),36660,Зимові,,Екіпірування та одяг > Рукавички > Зимові,0.85,Семантичне співпадіння теплих/зимових рукавичок,semantic
2303,Шосейні / Туристичні,,Зона жінок > Рукавички > Шосейні / Туристичні,36657,Туристичні,,Екіпірування та одяг > Рукавички > Туристичні,0.95,Точное семантическое совпадение туристических рукавичек,semantic
2311,"Балаклави, Коміри і Хустки",,"Зона жінок > Термобілизна > Балаклави, Коміри і Хустки",36697,Балаклави і коміри,,Аксесуари для мотоцикліста > Балаклави і коміри,0.9,Точное совпадение балаклав и комиров,semantic
