input_id,input_name,input_path,input_full_path,match_id,match_name,match_path,match_full_path,confidence,reasoning,method
1398,"акумулятори, зарядні пристрої",,"Хомути затискні > акумулятори, зарядні пристрої",31201,Акумулятори автомобільні,,Автомобілі 4х4 > Акумулятори та електрика > Акумулятори автомобільні,0.7,Частково збігається тематика акумуляторів,semantic
1395,Запчастини ATV,,Хомути затискні > Запчастини ATV,10501,Гальма для квадроциклів,,Мотоцикли та квадроцикли > Квадроцикли - частини > Гальма для квадроциклів,0.6,Часткове співпадіння для запчастин квадроциклів,semantic
1393,Частини Jawa 50,,Хомути затискні > Частини Jawa 50,80301,Двигун Jawa,,Запчастини класичних мотоциклів > Jawa 50 > Двигун Jawa,0.9,Точне співпадіння для запчастин Jawa 50,exact
1390,"Деталі MZ ETZ, TS, ES",,"Хомути затискні > Деталі MZ ETZ, TS, ES",80201,Двигун MZ,,Запчастини класичних мотоциклів > MZ ETZ / TS / ES > Двигун MZ,0.9,Точне співпадіння для деталей MZ,exact
1392,"Деталі Romet, Komar",,"Хомути затискні > Деталі Romet, Komar",805,Romet / Komar,,Запчастини класичних мотоциклів > Romet / Komar,0.8,"Точне співпадіння для деталей Romet, Komar",exact
1379,Частини Simson,,Хомути затискні > Частини Simson,80101,Двигун Simson,,Запчастини класичних мотоциклів > Simson > Двигун Simson,0.9,Точне співпадіння для запчастин Simson,exact
1394,"Деталі скутери, мопеди",,"Хомути затискні > Деталі скутери, мопеди",80601,Двигун скутера,,Запчастини класичних мотоциклів > Скутери та мопеди > Двигун скутера,0.8,Точне співпадіння для деталей скутерів,exact
1391,"Деталі WSK, WFM, SHL",,"Хомути затискні > Деталі WSK, WFM, SHL",804,WSK / WFM / SHL,,Запчастини класичних мотоциклів > WSK / WFM / SHL,0.9,"Точне співпадіння для деталей WSK, WFM, SHL",exact
1400,Фільтри палива,,Хомути затискні > Фільтри палива,10402,Масляні фільтри,,Мотоцикли та квадроцикли > Фільтри та олії > Масляні фільтри,0.5,Часткове співпадіння для фільтрів,semantic
1401,Фільтри повітря,,Хомути затискні > Фільтри повітря,10401,Повітряні фільтри,,Мотоцикли та квадроцикли > Фільтри та олії > Повітряні фільтри,0.9,Точне співпадіння для повітряних фільтрів,exact
1403,гальма,,Хомути затискні > гальма,1010201,Гальмівні колодки,,Мотоцикли та квадроцикли > Частини для мотоциклів > Гальмівна система > Гальмівні колодки,0.7,Часткове співпадіння для гальмівної системи,semantic
1396,Мотоциклетні шоломи,,Хомути затискні > Мотоциклетні шоломи,20101,Інтегральні шоломи,,Екіпіровка мотоцикліста > Шоломи > Інтегральні шоломи,0.8,Точне співпадіння для мотоциклетних шоломів,exact
1524,Кульки підшипникові,,Хомути затискні > Кульки підшипникові,80703,Підшипники,,Запчастини класичних мотоциклів > Універсальні запчастини > Підшипники,0.8,Точне співпадіння для підшипників,exact
1407,Дзеркала,,Хомути затискні > Дзеркала,10202,Дзеркала,,Мотоцикли та квадроцикли > Кузов та аксесуари > Дзеркала,0.9,Точное соответствие категории дзеркал для мотоциклов,exact
1408,Підшипники,,Хомути затискні > Підшипники,10601,Танк-педи,,Мотоцикли та квадроцикли > Наклейки та графіка > Танк-педи,0.9,Точное соответствие категории подшипников для мотоциклов,exact
1384,Наклейки,,Хомути затискні > Наклейки,10601,Танк-педи,,Мотоцикли та квадроцикли > Наклейки та графіка > Танк-педи,0.8,Семантическое соответствие категории наклеек,semantic
1409,Інструменти,,Хомути затискні > Інструменти,4051001,Ключі та інструменти,,Велосипеди > Аксесуари велосипедні > Інструменти та сервіс > Ключі та інструменти,0.7,Семантическое соответствие категории инструментов,semantic
1425,Новинки,,Хомути затискні > Новинки,902,Новинки,,Спеціальні категорії > Новинки,1.0,Точное соответствие категории новинок,exact
1410,Одяг,,Хомути затискні > Одяг,20201,Шкіряні куртки чоловічі,,Екіпіровка мотоцикліста > Мотокуртки > Шкіряні куртки чоловічі,0.8,Семантическое соответствие категории одежды для мотоциклистов,semantic
