input_id,input_name,input_path,input_full_path,match_id,match_name,match_path,match_full_path,confidence,reasoning,method
1567,Деталі до витяжників,,Лебідки > Деталі до витяжників,3010404,Чохли на лебідки,,Автомобілі 4х4 > Лебідки > Аксесуари до лебідок > Чохли на лебідки,0.7,Часткове семантичне співпадіння з аксесуарами до лебідок,semantic
1553,До дорожньої допомоги | Евакуатори,,Лебідки > До дорожньої допомоги | Евакуатори,30102,Гідравлічні лебідки,,Автомобілі 4х4 > Лебідки > Гідравлічні лебідки,0.6,Часткове семантичне співпадіння з лебідками для евакуації,semantic
1557,до квадроциклів | АТV,,Лебідки > до квадроциклів | АТV,30105,Лебідки для квадроциклів,,Автомобілі 4х4 > Лебідки > Лебідки для квадроциклів,1.0,Точне семантичне співпадіння,exact
1562,Електричні вимикачі,,Лебідки > Електричні вимикачі,3010402,Реле та перемикачі,,Автомобілі 4х4 > Лебідки > Аксесуари до лебідок > Реле та перемикачі,0.9,Майже точне семантичне співпадіння з електричними компонентами лебідок,semantic
1593,Буксирування,,Лебідки > Буксирування,30201,Кінетичні троси та стрічки,,"Автомобілі 4х4 > Троси, стропи, шаклі > Кінетичні троси та стрічки",0.7,Семантичне співпадіння з аксесуарами для буксирування,semantic
1569,Синтетичні кінетичні троси та ремені для дерев,,Лебідки > Синтетичні кінетичні троси та ремені для дерев,30201,Кінетичні троси та стрічки,,"Автомобілі 4х4 > Троси, стропи, шаклі > Кінетичні троси та стрічки",1.0,Точне семантичне співпадіння,exact
1561,Пульти для підйомників,,Лебідки > Пульти для підйомників,3010401,Пульти керування,,Автомобілі 4х4 > Лебідки > Аксесуари до лебідок > Пульти керування,1.0,Точне семантичне співпадіння,exact
1564,Плити для витягачів до Quad,,Лебідки > Плити для витягачів до Quad,3010403,Монтажні плити,,Автомобілі 4х4 > Лебідки > Аксесуари до лебідок > Монтажні плити,0.9,Майже точне семантичне співпадіння,semantic
1563,Пластини для витяжок до автомобілів,,Лебідки > Пластини для витяжок до автомобілів,3010403,Монтажні плити,,Автомобілі 4х4 > Лебідки > Аксесуари до лебідок > Монтажні плити,0.9,Майже точне семантичне співпадіння,semantic
1568,Підйомники бездоріжжя Hi-Lift farmjack,,Лебідки > Підйомники бездоріжжя Hi-Lift farmjack,30103,Ручні лебідки,,Автомобілі 4х4 > Лебідки > Ручні лебідки,0.7,Часткове семантичне співпадіння з ручними лебідками,semantic
1592,Чохли на лебідки,,Лебідки > Чохли на лебідки,3010404,Чохли на лебідки,,Автомобілі 4х4 > Лебідки > Аксесуари до лебідок > Чохли на лебідки,1.0,Точне семантичне співпадіння,exact
1588,Інші аксесуари до лебідок,,Лебідки > Інші аксесуари до лебідок,3010404,Чохли на лебідки,,Автомобілі 4х4 > Лебідки > Аксесуари до лебідок > Чохли на лебідки,0.6,Часткове семантичне співпадіння з аксесуарами до лебідок,semantic
1565,Реле для лебідок,,Лебідки > Реле для лебідок,3010402,Реле та перемикачі,,Автомобілі 4х4 > Лебідки > Аксесуари до лебідок > Реле та перемикачі,1.0,Точне семантичне співпадіння,exact
1559,Портативні лебідки,,Лебідки > Портативні лебідки,30103,Ручні лебідки,,Автомобілі 4х4 > Лебідки > Ручні лебідки,0.8,Семантичне співпадіння з ручними лебідками,semantic
