input_id,input_name,input_path,input_full_path,match_id,match_name,match_path,match_full_path,confidence,reasoning,method
1639,Амортизатори,,"підвіски, амортизатори, ресори, підйомники > Амортизатори",30401,Амортизатори,,Автомобілі 4х4 > Підвіска та ліфт-кіти > Амортизатори,1.0,Точное совпадение по типу и назначению компонента,exact
1638,Амортизатори повороту,,"підвіски, амортизатори, ресори, підйомники > Амортизатори повороту",30401,Амортизатори,,Автомобілі 4х4 > Підвіска та ліфт-кіти > Амортизатори,0.8,Семантически близкая категория амортизаторов,semantic
1640,Котушкові підвіски,,"підвіски, амортизатори, ресори, підйомники > Котушкові підвіски",30403,Комплекти ліфтів,,Автомобілі 4х4 > Підвіска та ліфт-кіти > Комплекти ліфтів,0.7,Частично связанная категория подвески,general
1648,Кермові тяги,,"підвіски, амортизатори, ресори, підйомники > Кермові тяги",30404,Тяги Панхарда,,Автомобілі 4х4 > Підвіска та ліфт-кіти > Тяги Панхарда,0.9,Очень близкая категория рулевых тяг,semantic
1644,Штанги Panhard,,"підвіски, амортизатори, ресори, підйомники > Штанги Panhard",30404,Тяги Панхарда,,Автомобілі 4х4 > Підвіска та ліфт-кіти > Тяги Панхарда,1.0,Точное совпадение по названию и типу,exact
1650,Інші елементи підвіски,,"підвіски, амортизатори, ресори, підйомники > Інші елементи підвіски",30406,Важелі,,Автомобілі 4х4 > Підвіска та ліфт-кіти > Важелі,0.6,Общая категория элементов подвески,general
1636,Підйомники - комплекти,,"підвіски, амортизатори, ресори, підйомники > Підйомники - комплекти",30403,Комплекти ліфтів,,Автомобілі 4х4 > Підвіска та ліфт-кіти > Комплекти ліфтів,1.0,Точное совпадение по типу комплектов подъемников,exact
1641,Поліуретани,,"підвіски, амортизатори, ресори, підйомники > Поліуретани",30407,Поліуретанові втулки,,Автомобілі 4х4 > Підвіска та ліфт-кіти > Поліуретанові втулки,0.9,Очень близкая категория полиуретановых деталей,semantic
1647,Ресори,,"підвіски, амортизатори, ресори, підйомники > Ресори",30402,Пружини,,Автомобілі 4х4 > Підвіска та ліфт-кіти > Пружини,0.8,Семантически близкая категория рессор,semantic
1643,Пружини,,"підвіски, амортизатори, ресори, підйомники > Пружини",30402,Пружини,,Автомобілі 4х4 > Підвіска та ліфт-кіти > Пружини,1.0,Точное совпадение по типу и назначению,exact
1646,Стабілізатори і з'єднувачі стабілізатора,,"підвіски, амортизатори, ресори, підйомники > Стабілізатори і з'єднувачі стабілізатора",30405,Стабілізатори,,Автомобілі 4х4 > Підвіска та ліфт-кіти > Стабілізатори,1.0,Точное совпадение по типу и назначению,exact
1645,важелі,,"підвіски, амортизатори, ресори, підйомники > важелі",30406,Важелі,,Автомобілі 4х4 > Підвіска та ліфт-кіти > Важелі,1.0,Точное совпадение по типу и назначению,exact
1652,Вуса передачі,,"підвіски, амортизатори, ресори, підйомники > Вуса передачі",30405,Стабілізатори,,Автомобілі 4х4 > Підвіска та ліфт-кіти > Стабілізатори,0.7,"Семантично близька категорія підвіски, але неточне співпадіння",semantic
1637,Ремонтні комплекти амортизаторів,,"підвіски, амортизатори, ресори, підйомники > Ремонтні комплекти амортизаторів",30401,Амортизатори,,Автомобілі 4х4 > Підвіска та ліфт-кіти > Амортизатори,0.9,Пряме семантичне співпадіння з категорією амортизаторів,semantic
1651,Сервісні частини,,"підвіски, амортизатори, ресори, підйомники > Сервісні частини",Не найдено,Не найдено,,Не найдено,0.3,"Слишком общая категория, нет точного соответствия",unmatched
1649,Скручені стрижні,,"підвіски, амортизатори, ресори, підйомники > Скручені стрижні",Не найдено,Не найдено,,Не найдено,0.4,"Специфическая деталь, нет точного соответствия",unmatched
1655,Кріплення амортизаторів повороту,,"підвіски, амортизатори, ресори, підйомники > Кріплення амортизаторів повороту",Не найдено,Не найдено,,Не найдено,0.3,"Слишком специфическая деталь, нет точного соответствия",unmatched
1654,кріплення Panhard тяг,,"підвіски, амортизатори, ресори, підйомники > кріплення Panhard тяг",Не найдено,Не найдено,,Не найдено,0.4,"Специфическое крепление, нет точного соответствия",unmatched
1653,Відбійники,,"підвіски, амортизатори, ресори, підйомники > Відбійники",Не найдено,Не найдено,,Не найдено,0.3,"Специфическая деталь, нет точного соответствия",unmatched
1642,Пояси обмежуючі стрибок підвіски,,"підвіски, амортизатори, ресори, підйомники > Пояси обмежуючі стрибок підвіски",Не найдено,Не найдено,,Не найдено,0.3,"Слишком специфическая деталь, нет точного соответствия",unmatched
1656,Підкладки під пружини,,"підвіски, амортизатори, ресори, підйомники > Підкладки під пружини",Не найдено,Не найдено,,Не найдено,0.3,"Специфическая деталь, нет точного соответствия",unmatched
1657,Рульові передачі,,"підвіски, амортизатори, ресори, підйомники > Рульові передачі",Не найдено,Не найдено,,Не найдено,0.4,"Специфическая деталь, нет точного соответствия",unmatched
