input_id,input_name,input_path,input_full_path,match_id,match_name,match_path,match_full_path,confidence,reasoning,method
1934,Деталі доступу,,Квадроцикли - частини і аксесуари > Деталі доступу,10502,Трансмісія квадроциклів,,Мотоцикли та квадроцикли > Квадроцикли - частини > Трансмісія квадроциклів,0.5,Часткове семантичне співпадіння з трансмісійними деталями,semantic
1946,аксесуари,,Квадроцикли - частини і аксесуари > аксесуари,10504,Захист квадроциклів,,Мотоцикли та квадроцикли > Квадроцикли - частини > Захист квадроциклів,0.6,Часткове семантичне співпадіння з аксесуарами для квадроциклів,semantic
1941,Аксесуари для дисків,,Квадроцикли - частини і аксесуари > Аксесуари для дисків,30704,Колісні дистанції,,"Автомобілі 4х4 > Диски, шини, дистанції > Колісні дистанції",0.7,Семантичне співпадіння з дисковими аксесуарами,semantic
1943,Arctic Cat частини,,Квадроцикли - частини і аксесуари > Arctic Cat частини,10502,Трансмісія квадроциклів,,Мотоцикли та квадроцикли > Квадроцикли - частини > Трансмісія квадроциклів,0.5,Часткове семантичне співпадіння з частинами квадроциклів,semantic
1970,Частини,,Квадроцикли - частини і аксесуари > Частини,10502,Трансмісія квадроциклів,,Мотоцикли та квадроцикли > Квадроцикли - частини > Трансмісія квадроциклів,0.6,Загальне семантичне співпадіння з частинами квадроциклів,semantic
1975,Запасні частини,,Квадроцикли - частини і аксесуари > Запасні частини,10502,Трансмісія квадроциклів,,Мотоцикли та квадроцикли > Квадроцикли - частини > Трансмісія квадроциклів,0.7,Семантичне співпадіння з запасними частинами квадроциклів,semantic
1871,Диференціал Quad,,Квадроцикли - частини і аксесуари > Диференціал Quad,10502,Трансмісія квадроциклів,,Мотоцикли та квадроцикли > Квадроцикли - частини > Трансмісія квадроциклів,0.9,Точне семантичне співпадіння з трансмісійними деталями квадроциклів,semantic
1986,Дистанції XRW,,Квадроцикли - частини і аксесуари > Дистанції XRW,30704,Колісні дистанції,,"Автомобілі 4х4 > Диски, шини, дистанції > Колісні дистанції",0.8,Семантичне співпадіння з колісними дистанціями,semantic
1944,Диски Access,,Квадроцикли - частини і аксесуари > Диски Access,30704,Колісні дистанції,,"Автомобілі 4х4 > Диски, шини, дистанції > Колісні дистанції",0.7,Семантичне співпадіння з дисковими аксесуарами,semantic
1978,Диски Linhai,,Квадроцикли - частини і аксесуари > Диски Linhai,10502,Трансмісія квадроциклів,,Мотоцикли та квадроцикли > Квадроцикли - частини > Трансмісія квадроциклів,0.6,Частково відповідає трансмісійним компонентам квадроциклів,semantic
1942,Диски Segway,,Квадроцикли - частини і аксесуари > Диски Segway,10502,Трансмісія квадроциклів,,Мотоцикли та квадроцикли > Квадроцикли - частини > Трансмісія квадроциклів,0.6,Частково відповідає трансмісійним компонентам квадроциклів,semantic
1965,Диски TGB,,Квадроцикли - частини і аксесуари > Диски TGB,10502,Трансмісія квадроциклів,,Мотоцикли та квадроцикли > Квадроцикли - частини > Трансмісія квадроциклів,0.6,Частково відповідає трансмісійним компонентам квадроциклів,semantic
1947,Фільтри,,Квадроцикли - частини і аксесуари > Фільтри,10401,Повітряні фільтри,,Мотоцикли та квадроцикли > Фільтри та олії > Повітряні фільтри,0.8,Точне співпадіння за типом фільтрів,exact
1827,Повітряні фільтри ATV,,Квадроцикли - частини і аксесуари > Повітряні фільтри ATV,10401,Повітряні фільтри,,Мотоцикли та квадроцикли > Фільтри та олії > Повітряні фільтри,1.0,Точне співпадіння за типом та призначенням фільтрів,exact
1854,Гусениці для Quadów,,Квадроцикли - частини і аксесуари > Гусениці для Quadów,10503,Підвіска та керування,,Мотоцикли та квадроцикли > Квадроцикли - частини > Підвіска та керування,0.5,Часткове співпадіння за компонентами квадроциклів,semantic
1963,Графіка Segway,,Квадроцикли - частини і аксесуари > Графіка Segway,10601,Танк-педи,,Мотоцикли та квадроцикли > Наклейки та графіка > Танк-педи,0.7,Часткове співпадіння за графічними елементами,semantic
1856,Колодки гальмівні Delta для квада,,Квадроцикли - частини і аксесуари > Блоки Гальмівні диски для Quad > Колодки гальмівні Delta для квада,10501,Гальма для квадроциклів,,Мотоцикли та квадроцикли > Квадроцикли - частини > Гальма для квадроциклів,1.0,Точне співпадіння за типом та призначенням гальмівних колодок,exact
1857,Гальмівні колодки EBC для квадроцикла,,Квадроцикли - частини і аксесуари > Блоки Гальмівні диски для Quad > Гальмівні колодки EBC для квадроцикла,10501,Гальма для квадроциклів,,Мотоцикли та квадроцикли > Квадроцикли - частини > Гальма для квадроциклів,1.0,Точне співпадіння за типом та призначенням гальмівних колодок,exact
1860,Гальмівні колодки EPI,,Квадроцикли - частини і аксесуари > Блоки Гальмівні диски для Quad > Гальмівні колодки EPI,10501,Гальма для квадроциклів,,Мотоцикли та квадроцикли > Квадроцикли - частини > Гальма для квадроциклів,1.0,Точне співпадіння за типом та призначенням гальмівних колодок,exact
1858,Гальмівні диски EBC для квадроцикла,,Квадроцикли - частини і аксесуари > Блоки Гальмівні диски для Quad > Гальмівні диски EBC для квадроцикла,10501,Гальма для квадроциклів,,Мотоцикли та квадроцикли > Квадроцикли - частини > Гальма для квадроциклів,1.0,Точне співпадіння за типом та призначенням гальмівних дисків,exact
1859,Гальмівні диски FRIXION,,Квадроцикли - частини і аксесуари > Блоки Гальмівні диски для Quad > Гальмівні диски FRIXION,10501,Гальма для квадроциклів,,Мотоцикли та квадроцикли > Квадроцикли - частини > Гальма для квадроциклів,1.0,Точне співпадіння за типом та призначенням гальмівних дисків,exact
1863,Гальмівні затискачі для квадроциклів,,Квадроцикли - частини і аксесуари > Блоки Гальмівні диски для Quad > Гальмівні затискачі для квадроциклів,10501,Гальма для квадроциклів,,Мотоцикли та квадроцикли > Квадроцикли - частини > Гальма для квадроциклів,1.0,Точне співпадіння за типом та призначенням гальмівних компонентів,exact
1861,Ремонтні комплекти гальмівного насоса ATV,,Квадроцикли - частини і аксесуари > Блоки Гальмівні диски для Quad > Ремонтні комплекти гальмівного насоса ATV,10501,Гальма для квадроциклів,,Мотоцикли та квадроцикли > Квадроцикли - частини > Гальма для квадроциклів,0.9,Точне співпадіння за типом товару - гальмівні системи для квадроциклів,semantic
1862,Ремонтні комплекти супорта,,Квадроцикли - частини і аксесуари > Блоки Гальмівні диски для Quad > Ремонтні комплекти супорта,10501,Гальма для квадроциклів,,Мотоцикли та квадроцикли > Квадроцикли - частини > Гальма для квадроциклів,0.9,Точне співпадіння за типом товару - гальмівні системи для квадроциклів,semantic
1990,Комбінезони для снігохода,,Квадроцикли - частини і аксесуари > Комбінезони для снігохода,20402,Двокомпонентні,,Екіпіровка мотоцикліста > Комбінезони > Двокомпонентні,0.7,"Часткове співпадіння за типом одягу, але не повне",general
