input_id,input_name,input_path,input_full_path,match_id,match_name,match_path,match_full_path,confidence,reasoning,method
1668,Аксесуари до блокад,,"Трансмісійна система > Блокування мосту, диференціали і передачі > Аксесуари до блокад",3050103,Компресори до блокувань,,Автомобілі 4х4 > Трансмісія та привід > Блокування диференціалів > Компресори до блокувань,0.9,Точне семантичне співпадіння для аксесуарів до блокувань,semantic
1665,блокади,,"Трансмісійна система > Блокування мосту, диференціали і передачі > блокади",3050101,Блокування ARB,,Автомобілі 4х4 > Трансмісія та привід > Блокування диференціалів > Блокування ARB,0.8,Часткове семантичне співпадіння для блокувань диференціалів,semantic
1663,Блокади ARB,,"Трансмісійна система > Блокування мосту, диференціали і передачі > Блокади ARB",3050101,Блокування ARB,,Автомобілі 4х4 > Трансмісія та привід > Блокування диференціалів > Блокування ARB,1.0,Точне співпадіння для блокувань ARB,exact
1664,Компресори для блокувань,,"Трансмісійна система > Блокування мосту, диференціали і передачі > Компресори для блокувань",3050103,Компресори до блокувань,,Автомобілі 4х4 > Трансмісія та привід > Блокування диференціалів > Компресори до блокувань,1.0,Точне співпадіння для компресорів до блокувань,exact
1666,Передачі,,"Трансмісійна система > Блокування мосту, диференціали і передачі > Передачі",30502,Карданні вали,,Автомобілі 4х4 > Трансмісія та привід > Карданні вали,0.7,Часткове семантичне співпадіння для трансмісійних компонентів,semantic
1662,Блокування 4x4,,"Трансмісійна система > Блокування мосту, диференціали і передачі > Блокування 4x4",3050101,Блокування ARB,,Автомобілі 4х4 > Трансмісія та привід > Блокування диференціалів > Блокування ARB,0.9,Семантичне співпадіння для блокувань 4x4,semantic
1677,хрестоносці,,Трансмісійна система > хрестоносці,30504,Хрестовини,,Автомобілі 4х4 > Трансмісія та привід > Хрестовини,0.9,Точне семантичне співпадіння для хрестовин,semantic
1672,Мости,,Трансмісійна система > Мости,30505,Мости,,Автомобілі 4х4 > Трансмісія та привід > Мости,1.0,Точне співпадіння для мостів,exact
1673,Напіввісі,,Трансмісійна система > Напіввісі,30503,ШРУС та напіввісі,,Автомобілі 4х4 > Трансмісія та привід > ШРУС та напіввісі,0.9,Точне семантичне співпадіння для напіввісей,semantic
1660,Шарніри,,Трансмісійна система > Шарніри,30503,ШРУС та напіввісі,,Автомобілі 4х4 > Трансмісія та привід > ШРУС та напіввісі,0.8,Часткове семантичне співпадіння для шарнірів,semantic
1670,з'єднувальна частина,,Трансмісійна система > з'єднувальна частина,30502,Карданні вали,,Автомобілі 4х4 > Трансмісія та привід > Карданні вали,0.7,Часткове семантичне співпадіння для з'єднувальних частин,semantic
1669,Зчеплення Тюнінгові Посилені,,Трансмісійна система > Зчеплення Тюнінгові Посилені,30506,Зчеплення посилені,,Автомобілі 4х4 > Трансмісія та привід > Зчеплення посилені,1.0,Точне співпадіння для посилених зчеплень,exact
1671,Вали приводні,,Трансмісійна система > Вали приводні,30502,Карданні вали,,Автомобілі 4х4 > Трансмісія та привід > Карданні вали,0.9,Точне семантичне співпадіння для приводних валів,semantic
1667,Повітряні Блокування,,"Трансмісійна система > Блокування мосту, диференціали і передачі > Повітряні Блокування",Не знайдено,Не найдено,,Не найдено,0.3,Немає точної відповідності для повітряних блокувань,unmatched
1659,Відстані на вал приводу,,Трансмісійна система > Відстані на вал приводу,Не знайдено,Не найдено,,Не найдено,0.4,Немає точної відповідності для відстаней на вал приводу,unmatched
1675,Захисні кожухи диференціала,,Трансмісійна система > Захисні кожухи диференціала,Не знайдено,Не найдено,,Не найдено,0.3,Немає точної відповідності для захисних кожухів диференціала,unmatched
1674,Монтажні комплекти,,Трансмісійна система > Монтажні комплекти,Не знайдено,Не найдено,,Не найдено,0.3,Немає точної відповідності для монтажних комплектів,unmatched
1676,Ремонтні комплекти приводної системи,,Трансмісійна система > Ремонтні комплекти приводної системи,Не знайдено,Не найдено,,Не найдено,0.3,Немає точної відповідності для ремонтних комплектів приводної системи,unmatched
