input_id,input_name,input_path,input_full_path,match_id,match_name,match_path,match_full_path,confidence,reasoning,method
1766,Дистанції,,"Диски, Проставки, Шини > Дистанції",30704,Колісні дистанції,,"Автомобілі 4х4 > Диски, шини, дистанції > Колісні дистанції",1.0,Точне співпадіння категорії дистанцій,exact
1774,Алюмінієві диски,,"Диски, Проставки, Шини > Алюмінієві диски",30701,Алюмінієві диски,,"Автомобілі 4х4 > Диски, шини, дистанції > Алюмінієві диски",1.0,Точне співпадіння категорії алюмінієвих дисків,exact
1773,Сталеві диски,,"Диски, Проставки, Шини > Сталеві диски",30702,Сталеві диски,,"Автомобілі 4х4 > Диски, шини, дистанції > Сталеві диски",1.0,Точне співпадіння категорії сталевих дисків,exact
1769,Ланцюги на колеса,,"Диски, Проставки, Шини > Ланцюги на колеса",30707,Ланцюги на колеса,,"Автомобілі 4х4 > Диски, шини, дистанції > Ланцюги на колеса",1.0,Точне співпадіння категорії ланцюгів на колеса,exact
1767,Шини,,"Диски, Проставки, Шини > Шини",30703,Позашляхові шини,,"Автомобілі 4х4 > Диски, шини, дистанції > Позашляхові шини",0.9,Семантичне співпадіння з категорією шин,semantic
1775,Центрувальні кільця,,"Диски, Проставки, Шини > Центрувальні кільця",30705,Центрувальні кільця,,"Автомобілі 4х4 > Диски, шини, дистанції > Центрувальні кільця",1.0,Точне співпадіння категорії центрувальних кілець,exact
1765,Болти і гайки,,"Диски, Проставки, Шини > Болти і гайки",30706,Болти та гайки,,"Автомобілі 4х4 > Диски, шини, дистанції > Болти та гайки",1.0,Точне співпадіння категорії болтів і гайок,exact
1770,Аксесуари для шин,,"Диски, Проставки, Шини > Аксесуари для шин",Не найдено,Не найдено,,Не найдено,0.7,Часткове семантичне співпадіння в категорії аксесуарів,semantic
1768,Ковпаки Кришки,,"Диски, Проставки, Шини > Ковпаки Кришки",Не знайдено,Не найдено,,Не найдено,0.3,Немає точної відповідної категорії в новій структурі,unmatched
1772,Чохли на колеса,,"Диски, Проставки, Шини > Чохли на колеса",Не знайдено,Не найдено,,Не найдено,0.3,Немає точної відповідної категорії в новій структурі,unmatched
1771,Ремонтні набори,,"Диски, Проставки, Шини > Ремонтні набори",Не знайдено,Не найдено,,Не найдено,0.3,Немає точної відповідної категорії в новій структурі,unmatched
