input_id,input_name,input_path,input_full_path,match_id,match_name,match_path,match_full_path,confidence,reasoning,method
1736,Аксесуари для інтер'єру,,"Інтер'єр - організація багажу, забудови, столики > Аксесуари для інтер'єру",30905,Тримачі для смартфонів,,Автомобілі 4х4 > Внутрішнє обладнання > Тримачі для смартфонів,0.7,Часткове семантичне співпадіння в категорії внутрішнього обладнання,semantic
1733,Килимки і покриття,,"Інтер'єр - організація багажу, забудови, столики > Килимки і покриття",30904,Килимки,,Автомобілі 4х4 > Внутрішнє обладнання > Килимки,1.0,Точне семантичне співпадіння,exact
1734,Крісла і чохли,,"Інтер'єр - організація багажу, забудови, столики > Крісла і чохли",30903,Крісла та чохли,,Автомобілі 4х4 > Внутрішнє обладнання > Крісла та чохли,1.0,Точне семантичне співпадіння,exact
1748,GPS-навігатори та інші,,"Інтер'єр - організація багажу, забудови, столики > GPS-навігатори та інші",704,GPS навігатори,,Комунікація та навігація > GPS навігатори,1.0,Точне семантичне співпадіння,exact
1745,Педальний Командир,,"Інтер'єр - організація багажу, забудови, столики > Педальний Командир",30907,Pedal Commander,,Автомобілі 4х4 > Внутрішнє обладнання > Pedal Commander,1.0,Точне семантичне співпадіння,exact
1744,Нахиломіри,,"Інтер'єр - організація багажу, забудови, столики > Нахиломіри",30906,Кутомір схилів,,Автомобілі 4х4 > Внутрішнє обладнання > Кутомір схилів,1.0,Точне семантичне співпадіння,exact
1732,Столики на двері,,"Інтер'єр - організація багажу, забудови, столики > Столики на двері",30902,Столики на двері,,Автомобілі 4х4 > Внутрішнє обладнання > Столики на двері,1.0,Точне семантичне співпадіння,exact
1741,Кріплення тримачі,,"Інтер'єр - організація багажу, забудови, столики > Тримачі та кріплення до смартфонів та інших пристроїв > Кріплення тримачі",30905,Тримачі для смартфонів,,Автомобілі 4х4 > Внутрішнє обладнання > Тримачі для смартфонів,0.9,Семантичне співпадіння в категорії тримачів,semantic
1749,Скрині та сумки,,"Інтер'єр - організація багажу, забудови, столики > Скрині та сумки",30901,Організація багажника,,Автомобілі 4х4 > Внутрішнє обладнання > Організація багажника,0.8,Часткове семантичне співпадіння в організації простору,semantic
1729,Організація багажу | Забудови,,"Інтер'єр - організація багажу, забудови, столики > Організація багажу | Забудови",Missing from Claude Response,Missing from Claude Response,Missing from Claude Response,Missing from Claude Response,0.0,Категория отсутствует в ответе Claude для чанка 1,error
1730,Ручки та держаки,,"Інтер'єр - організація багажу, забудови, столики > Ручки та держаки",Missing from Claude Response,Missing from Claude Response,Missing from Claude Response,Missing from Claude Response,0.0,Категория отсутствует в ответе Claude для чанка 1,error
1731,інтерфейс діагностичний,,"Інтер'єр - організація багажу, забудови, столики > інтерфейс діагностичний",Missing from Claude Response,Missing from Claude Response,Missing from Claude Response,Missing from Claude Response,0.0,Категория отсутствует в ответе Claude для чанка 1,error
1735,Консоль даху,,"Інтер'єр - організація багажу, забудови, столики > Консоль даху",Missing from Claude Response,Missing from Claude Response,Missing from Claude Response,Missing from Claude Response,0.0,Категория отсутствует в ответе Claude для чанка 1,error
1737,Автомобільні радіо,,"Інтер'єр - організація багажу, забудови, столики > Автомобільні радіо",Missing from Claude Response,Missing from Claude Response,Missing from Claude Response,Missing from Claude Response,0.0,Категория отсутствует в ответе Claude для чанка 1,error
1739,Тримач Wrangler JL для телефона,,"Інтер'єр - організація багажу, забудови, столики > Тримачі та кріплення до смартфонів та інших пристроїв > Тримач Wrangler JL для телефона",Missing from Claude Response,Missing from Claude Response,Missing from Claude Response,Missing from Claude Response,0.0,Категория отсутствует в ответе Claude для чанка 1,error
1740,Популярні ручки,,"Інтер'єр - організація багажу, забудови, столики > Тримачі та кріплення до смартфонів та інших пристроїв > Популярні ручки",Missing from Claude Response,Missing from Claude Response,Missing from Claude Response,Missing from Claude Response,0.0,Категория отсутствует в ответе Claude для чанка 1,error
1742,Замок з чотирма точками кріплення,,"Інтер'єр - організація багажу, забудови, столики > Тримачі та кріплення до смартфонів та інших пристроїв > Замок з чотирма точками кріплення",Missing from Claude Response,Missing from Claude Response,Missing from Claude Response,Missing from Claude Response,0.0,Категория отсутствует в ответе Claude для чанка 1,error
1746,Забудови (споруди),,"Інтер'єр - організація багажу, забудови, столики > Забудови (споруди)",Missing from Claude Response,Missing from Claude Response,Missing from Claude Response,Missing from Claude Response,0.0,Категория отсутствует в ответе Claude для чанка 1,error
1747,Підвісні та інші камери,,"Інтер'єр - організація багажу, забудови, столики > Підвісні та інші камери",Missing from Claude Response,Missing from Claude Response,Missing from Claude Response,Missing from Claude Response,0.0,Категория отсутствует в ответе Claude для чанка 1,error
1743,Автокрісла Sparco для дітей,,"Інтер'єр - організація багажу, забудови, столики > Автокрісла Sparco для дітей",Не знайдено,Не найдено,,Не найдено,0.3,Немає відповідної категорії дитячих автокрісел,unmatched
