input_id,input_name,input_path,input_full_path,match_id,match_name,match_path,match_full_path,confidence,reasoning,method
1791,Гамаки - Квиток до місяця,,Туристичні та кемпінгові аксесуари > Гамаки - Квиток до місяця,50309,Гамаки,,Туризм та кемпінг > Туристичне спорядження > Гамаки,1.0,Точное совпадение категории гамаков,exact
1786,Просочення,,Туристичні та кемпінгові аксесуари > Просочення,610,Імпрегнати,,Олії та хімія > Імпрегнати,0.9,Семантическое совпадение по типу пропиточных средств,semantic
1781,Стільці та Столи,,Туристичні та кемпінгові аксесуари > Стільці та Столи,50305,Розкладні меблі,,Туризм та кемпінг > Туристичне спорядження > Розкладні меблі,1.0,Точное совпадение по складной мебели,exact
1787,Термокружки і термоси,,Туристичні та кемпінгові аксесуари > Термокружки і термоси,50307,Термопосуд,,Туризм та кемпінг > Туристичне спорядження > Термопосуд,1.0,Точное совпадение по термопосуде,exact
1788,"Кухонні плити, гриль та кавоварки",,"Туристичні та кемпінгові аксесуари > Кухонні плити, гриль та кавоварки",50308,Кухонне обладнання,,Туризм та кемпінг > Туристичне спорядження > Кухонне обладнання,1.0,Точное совпадение по кухонному оборудованию,exact
1545,Ліхтарі кемпінгові та warsztatowe,,"Туристичні та кемпінгові аксесуари > Ліхтарі, налобні ліхтарі та кемпінгові лампи > Ліхтарі кемпінгові та warsztatowe",50301,Ліхтарі та налобники,,Туризм та кемпінг > Туристичне спорядження > Ліхтарі та налобники,0.9,Семантическое совпадение по категории фонарей,semantic
1543,Ліхтарі,,"Туристичні та кемпінгові аксесуари > Ліхтарі, налобні ліхтарі та кемпінгові лампи > Ліхтарі",50301,Ліхтарі та налобники,,Туризм та кемпінг > Туристичне спорядження > Ліхтарі та налобники,1.0,Точное совпадение по фонарям и налобникам,exact
1792,Автомобільні холодильники,,Туристичні та кемпінгові аксесуари > Автомобільні холодильники,505,Холодильники автомобільні,,Туризм та кемпінг > Холодильники автомобільні,1.0,Точное совпадение по автомобильным холодильникам,exact
1779,Мачете Топірці Сокири,,Туристичні та кемпінгові аксесуари > Мачете Топірці Сокири,50303,Сокири та мачете,,Туризм та кемпінг > Туристичне спорядження > Сокири та мачете,1.0,Точное совпадение по топорам и мачете,exact
1782,Багатофункціональні інструменти,,Туристичні та кемпінгові аксесуари > Багатофункціональні інструменти,50302,Ножі та мультитули,,Туризм та кемпінг > Туристичне спорядження > Ножі та мультитули,1.0,Точное совпадение по многофункциональным инструментам,exact
1790,Посуд і кухонне начиння,,Туристичні та кемпінгові аксесуари > Посуд і кухонне начиння,50308,Кухонне обладнання,,Туризм та кемпінг > Туристичне спорядження > Кухонне обладнання,1.0,Точное совпадение по кухонному оборудованию,exact
1780,Ножі,,Туристичні та кемпінгові аксесуари > Ножі,50302,Ножі та мультитули,,Туризм та кемпінг > Туристичне спорядження > Ножі та мультитули,1.0,Точное совпадение по ножам,exact
1796,Душ туристичний,,Туристичні та кемпінгові аксесуари > Душ туристичний,50310,Душі туристичні,,Туризм та кемпінг > Туристичне спорядження > Душі туристичні,1.0,Точное семантическое совпадение категории,exact
1784,Саперні лопати,,Туристичні та кемпінгові аксесуари > Саперні лопати,50304,Саперні лопати,,Туризм та кемпінг > Туристичне спорядження > Саперні лопати,1.0,Точное семантическое совпадение категории,exact
1797,Спальні мішки і килимки,,Туристичні та кемпінгові аксесуари > Спальні мішки і килимки,50306,Спальні мішки та каремати,,Туризм та кемпінг > Туристичне спорядження > Спальні мішки та каремати,0.9,"Почти полное совпадение, небольшое различие в формулировке",semantic
1798,Туалети для кемпінгу,,Туристичні та кемпінгові аксесуари > Туалети для кемпінгу,50311,Туалети переносні,,Туризм та кемпінг > Туристичне спорядження > Туалети переносні,1.0,Точное семантическое совпадение категории,exact
1793,Аптечки,,Туристичні та кемпінгові аксесуари > Аптечки,Не найдено,Не найдено,,Не найдено,0.0,Нет точной категории для аптечек в новой структуре,unmatched
1785,Кремені та Запальнички,,Туристичні та кемпінгові аксесуари > Кремені та Запальнички,Не найдено,Не найдено,,Не найдено,0.0,Нет подходящей категории для кресал и зажигалок,unmatched
1546,Батареї акумулятори для ліхтарів,,"Туристичні та кемпінгові аксесуари > Ліхтарі, налобні ліхтарі та кемпінгові лампи > Батареї акумулятори для ліхтарів",Не найдено,Не найдено,,Не найдено,0.0,Нет специфической категории для аккумуляторов для фонарей,unmatched
1544,Передні панелі,,"Туристичні та кемпінгові аксесуари > Ліхтарі, налобні ліхтарі та кемпінгові лампи > Передні панелі",Не найдено,Не найдено,,Не найдено,0.0,Нет подходящей категории для передних панелей,unmatched
1795,Зарядні пристрої для портативного обладнання,,Туристичні та кемпінгові аксесуари > Зарядні пристрої для портативного обладнання,Не найдено,Не найдено,,Не найдено,0.0,Нет специфической категории для зарядных устройств,unmatched
1776,Інструменти,,Туристичні та кемпінгові аксесуари > Інструменти,Не найдено,Не найдено,,Не найдено,0.0,"Слишком общая категория, нет точного соответствия",unmatched
1783,Точилки,,Туристичні та кемпінгові аксесуари > Точилки,Не найдено,Не найдено,,Не найдено,0.0,Нет специфической категории для точилок,unmatched
1789,Пилки,,Туристичні та кемпінгові аксесуари > Пилки,Не найдено,Не найдено,,Не найдено,0.0,Нет специфической категории для пил,unmatched
1777,Срібна Стрічка - стрічки McGyver,,Туристичні та кемпінгові аксесуари > Срібна Стрічка - стрічки McGyver,Не найдено,Не найдено,,Не найдено,0.2,Специфическая категория без прямого соответствия в новой структуре,unmatched
1794,Засоби від комах,,Туристичні та кемпінгові аксесуари > Засоби від комах,Не найдено,Не найдено,,Не найдено,0.3,Нет прямого соответствия в новой структуре категорий,unmatched
