input_id,input_name,input_path,input_full_path,match_id,match_name,match_path,match_full_path,confidence,reasoning,method
1623,Аксесуари до наметів,,"Наметі Дахові, Ролети та Аксесуари > Аксесуари до наметів",50105,Аксесуари до наметів,,Туризм та кемпінг > Дахові намети > Аксесуари до наметів,1.0,Точне семантичне співпадіння,exact
1627,Додатки - Тамбури до наметів,,"Наметі Дахові, Ролети та Аксесуари > Додатки - Тамбури до наметів",50105,Аксесуари до наметів,,Туризм та кемпінг > Дахові намети > Аксесуари до наметів,0.9,Семантично близька категорія аксесуарів для наметів,semantic
1631,Душові кабіни,,"Наметі Дахові, Ролети та Аксесуари > Душові кабіни",50310,Душі туристичні,,Туризм та кемпінг > Туристичне спорядження > Душі туристичні,0.9,Семантично близька категорія туристичних душів,semantic
1625,Маркізи HEX | Кажанове крило | Лисяче крило,,"Наметі Дахові, Ролети та Аксесуари > Маркізи HEX | Кажанове крило | Лисяче крило",50202,Маркізи HEX та Batwing,,Туризм та кемпінг > Маркізи та навіси > Маркізи HEX та Batwing,1.0,Точне співпадіння типу маркіз,exact
1624,Стандартні маркізи | Експедиційні навіси,,"Наметі Дахові, Ролети та Аксесуари > Стандартні маркізи | Експедиційні навіси",50201,Стандартні маркізи,,Туризм та кемпінг > Маркізи та навіси > Стандартні маркізи,1.0,Точне співпадіння категорії стандартних маркіз,exact
1628,Москітна сітка,,"Наметі Дахові, Ролети та Аксесуари > Москітна сітка",50105,Аксесуари до наметів,,Туризм та кемпінг > Дахові намети > Аксесуари до наметів,0.8,Семантично близька категорія аксесуарів для наметів,semantic
1619,Намет дахівка 2 особи,,"Наметі Дахові, Ролети та Аксесуари > Намет дахівка 2 особи",50101,Намети в твердому корпусі,,Туризм та кемпінг > Дахові намети > Намети в твердому корпусі,0.9,Семантично близька категорія дахових наметів,semantic
1620,Намет даховий 3-місний,,"Наметі Дахові, Ролети та Аксесуари > Намет даховий 3-місний",50101,Намети в твердому корпусі,,Туризм та кемпінг > Дахові намети > Намети в твердому корпусі,0.9,Семантично близька категорія дахових наметів,semantic
1621,Намет дахівка 4-місний,,"Наметі Дахові, Ролети та Аксесуари > Намет дахівка 4-місний",50101,Намети в твердому корпусі,,Туризм та кемпінг > Дахові намети > Намети в твердому корпусі,0.9,Семантично близька категорія дахових наметів,semantic
1622,Намет дахівка 6 місць,,"Наметі Дахові, Ролети та Аксесуари > Намет дахівка 6 місць",50101,Намети в твердому корпусі,,Туризм та кемпінг > Дахові намети > Намети в твердому корпусі,0.9,Семантично близька категорія дахових наметів,semantic
1614,Дахові намети,,"Наметі Дахові, Ролети та Аксесуари > Дахові намети",50101,Намети в твердому корпусі,,Туризм та кемпінг > Дахові намети > Намети в твердому корпусі,1.0,Точне співпадіння категорії дахових наметів,exact
1617,Наметові дахові для Сімей,,"Наметі Дахові, Ролети та Аксесуари > Наметові дахові для Сімей",50103,Сімейні намети,,Туризм та кемпінг > Дахові намети > Сімейні намети,1.0,Точне співпадіння категорії сімейних наметів,exact
1618,Намети дахові Преміум | ВІП,,"Наметі Дахові, Ролети та Аксесуари > Намети дахові Преміум | ВІП",50104,Преміум намети,,Туризм та кемпінг > Дахові намети > Преміум намети,1.0,Точне співпадіння категорії преміум наметів,exact
1616,Намети у м'якому корпусі,,"Наметі Дахові, Ролети та Аксесуари > Намети у м'якому корпусі",50102,Намети в м'якому корпусі,,Туризм та кемпінг > Дахові намети > Намети в м'якому корпусі,1.0,Точне співпадіння категорії наметів у м'якому корпусі,exact
1615,Намети в твердому корпусі,,"Наметі Дахові, Ролети та Аксесуари > Намети в твердому корпусі",50101,Намети в твердому корпусі,,Туризм та кемпінг > Дахові намети > Намети в твердому корпусі,1.0,Точне співпадіння категорії наметів у твердому корпусі,exact
1630,Стоянкове опалення,,"Наметі Дахові, Ролети та Аксесуари > Стоянкове опалення",506,Опалення автономне,,Туризм та кемпінг > Опалення автономне,1.0,Точне співпадіння категорії автономного опалення,exact
1634,Душі,,"Наметі Дахові, Ролети та Аксесуари > Душі",50310,Душі туристичні,,Туризм та кемпінг > Туристичне спорядження > Душі туристичні,1.0,Точне співпадіння категорії туристичних душів,exact
1626,Бокові стінки до маркіз,,"Наметі Дахові, Ролети та Аксесуари > Бокові стінки до маркіз",50203,Бічні стінки,,Туризм та кемпінг > Маркізи та навіси > Бічні стінки,1.0,Точне співпадіння категорії бічних стінок для маркіз,exact
1633,Розкладні стільці і столи для подорожей,,"Наметі Дахові, Ролети та Аксесуари > Розкладні стільці і столи для подорожей",50305,Розкладні меблі,,Туризм та кемпінг > Туристичне спорядження > Розкладні меблі,1.0,Точне співпадіння категорії розкладних меблів,exact
1629,"Спальні мішки, матраси, подушки, карімати",,"Наметі Дахові, Ролети та Аксесуари > Спальні мішки, матраси, подушки, карімати",50306,Спальні мішки та каремати,,Туризм та кемпінг > Туристичне спорядження > Спальні мішки та каремати,1.0,Точне співпадіння категорії спальних мішків та карематів,exact
1632,Туалети пересувні,,"Наметі Дахові, Ролети та Аксесуари > Туалети пересувні",50311,Туалети переносні,,Туризм та кемпінг > Туристичне спорядження > Туалети переносні,1.0,Точное семантическое совпадение - переносные/пересувні туалеты для туризма и кемпинга,exact
