input_id,input_name,input_path,input_full_path,match_id,match_name,match_path,match_full_path,confidence,reasoning,method
2362,Броні та бузери,,Зона MX і ATV > MX та ATV > Броні та бузери,36674,Броні / нагрудники,,Екіпірування та одяг > Захист > Броні / нагрудники,0.9,Точное семантическое соответствие защитным элементам,semantic
2357,Взуття,,Зона MX і ATV > MX та ATV > Взуття,36665,Ендуро/крос,,Екіпірування та одяг > Взуття > Ендуро/крос,0.9,Специализированная обувь для мотокросса,semantic
2365,Захисні шорти,,Зона MX і ATV > MX та ATV > Захисні шорти,36670,Черепахи,,Екіпірування та одяг > Захист > Черепахи,0.8,Наиболее близкий тип защитной экипировки,semantic
2367,Знімні захисники,,Зона MX і ATV > MX та ATV > Знімні захисники,36681,Змінні протектори,,Екіпірування та одяг > Захист > Змінні протектори,1.0,Точное соответствие по названию и типу,exact
2355,Куртки та світшоти,,Зона MX і ATV > MX та ATV > Куртки та світшоти,36641,Ендуро,,Екіпірування та одяг > Куртки > Ендуро,0.9,Специализированные куртки для мотоспорта,semantic
2363,Накладки на лікті та коліна,,Зона MX і ATV > MX та ATV > Накладки на лікті та коліна,36671,Наколінники / ортези,,Екіпірування та одяг > Захист > Наколінники / ортези,0.9,Точное соответствие защите коленей и локтей,semantic
2358,Рукавички,,Зона MX і ATV > MX та ATV > Рукавички,36659,Ендуро,,Екіпірування та одяг > Рукавички > Ендуро,0.9,Специализированные мотоперчатки,semantic
2368,Стабілізатори шиї,,Зона MX і ATV > MX та ATV > Стабілізатори шиї,36680,Стабілізатори шиї,,Екіпірування та одяг > Захист > Стабілізатори шиї,1.0,Точное соответствие по названию,exact
2360,Термокативний одяг,,Зона MX і ATV > MX та ATV > Термокативний одяг,36686,Комплекти,,Екіпірування та одяг > Термобілизна > Комплекти,0.8,Наиболее близкая категория термобелья,semantic
2364,Футболки з коротким рукавом,,Зона MX і ATV > MX та ATV > Футболки з коротким рукавом,36684,Футболки,,Екіпірування та одяг > Термобілизна > Футболки,0.8,Семантически близкая категория футболок,semantic
2361,Шкарпетки,,Зона MX і ATV > MX та ATV > Шкарпетки,36685,Шкарпетки,,Екіпірування та одяг > Термобілизна > Шкарпетки,1.0,Точное соответствие по названию,exact
2356,Штани,,Зона MX і ATV > MX та ATV > Штани,36649,Ендуро,,Екіпірування та одяг > Штани > Ендуро,0.9,Специализированные штаны для эндуро,semantic
2392,Глушники,,Зона MX і ATV > Глушники,36747,Глушники,,Запчастини та сервіс > Вихлоп > Глушники,1.0,Точное соответствие по названию,exact
2393,Дифузори,,Зона MX і ATV > Дифузори,36750,Дифузори,,Запчастини та сервіс > Вихлоп > Дифузори,1.0,Точное соответствие по названию,exact
2387,Фільтри,,Зона MX і ATV > Запчастини двигуна > Фільтри,36753,Повітряні,,Запчастини та сервіс > Фільтри > Повітряні,0.9,Воздушные фильтры для двигателя,semantic
2374,Бокові захисти,,Зона MX і ATV > Пластики > Бокові захисти,36790,Слайдери,,Аксесуари для мотоцикла > Захист мотоцикла > Слайдери,0.8,Семантическое сходство в защите мотоцикла,semantic
2377,Захист двигуна,,Зона MX і ATV > Пластики > Захист двигуна,36784,Захист двигуна,,Аксесуари для мотоцикла > Захист мотоцикла > Захист двигуна,1.0,Точное совпадение категории защиты двигателя,exact
2375,Захисти радіатора,,Зона MX і ATV > Пластики > Захисти радіатора,36785,Захист радіатора,,Аксесуари для мотоцикла > Захист мотоцикла > Захист радіатора,1.0,Точное совпадение категории защиты радиатора,exact
2371,Крила,,Зона MX і ATV > Пластики > Крила,36758,Крила,,Запчастини та сервіс > Пластик > Крила,1.0,Точное совпадение категории крыльев,exact
2381,Обтічники від баку,,Зона MX і ATV > Пластики > Обтічники від баку,36792,Вітрові стекла,,Аксесуари для мотоцикла > Скло та обтічники > Вітрові стекла,0.7,Частичное семантическое сходство с обтекателями,semantic
2384,Ручки керма,,Зона MX і ATV > Пластики > Ручки керма,36756,"Ручки, важелі, перемикачі",,"Запчастини та сервіс > Ручки, важелі, перемикачі",0.8,Семантическое сходство в категории ручек,semantic
2366,Аксесуари,,Зона MX і ATV > MX та ATV > Аксесуари,Не найдено,Не найдено,,Не найдено,0.3,"Слишком общая категория, нет точного соответствия в новой структуре",unmatched
2359,Окуляри,,Зона MX і ATV > MX та ATV > Окуляри,Не найдено,Не найдено,,Не найдено,0.3,Нет соответствующей категории в новой структуре,unmatched
2354,Шоломи off-road,,Зона MX і ATV > MX та ATV > Шоломи off-road,Не найдено,Не найдено,,Не найдено,0.3,Нет соответствующей категории шлемов,unmatched
2386,Поршні,,Зона MX і ATV > Запчастини двигуна > Поршні,Не найдено,Не найдено,,Не найдено,0.3,Нет точной категории для поршней в новой структуре,unmatched
2391,Аксесуари,,Зона MX і ATV > Лебідки та аксесуари > Аксесуари,Не найдено,Не найдено,,Не найдено,0.3,"Слишком общая категория, нет точного соответствия",unmatched
2389,Лебідки,,Зона MX і ATV > Лебідки та аксесуари > Лебідки,Не найдено,Не найдено,,Не найдено,0.0,Нет соответствующей категории в новой структуре для лебедок,unmatched
2390,Монтажні пластини,,Зона MX і ATV > Лебідки та аксесуари > Монтажні пластини,Не найдено,Не найдено,,Не найдено,0.0,Нет соответствующей категории в новой структуре для монтажных пластин,unmatched
2373,Захисти амортизатора,,Зона MX і ATV > Пластики > Захисти амортизатора,Не найдено,Не найдено,,Не найдено,0.0,Нет точной категории для защиты амортизатора,unmatched
2380,Захисти вихлопу/глушника,,Зона MX і ATV > Пластики > Захисти вихлопу/глушника,Не найдено,Не найдено,,Не найдено,0.0,Нет специфической категории для защиты выхлопа,unmatched
2378,Захисти гальмівного диска,,Зона MX і ATV > Пластики > Захисти гальмівного диска,Не найдено,Не найдено,,Не найдено,0.0,Нет категории для защиты тормозного диска,unmatched
2376,Захисти рами,,Зона MX і ATV > Пластики > Захисти рами,Не найдено,Не найдено,,Не найдено,0.0,Нет специфической категории для защиты рамы,unmatched
2379,Захисти телескопів,,Зона MX і ATV > Пластики > Захисти телескопів,Не найдено,Не найдено,,Не найдено,0.0,Нет категории для защиты телескопов,unmatched
2383,Кріплення номерного знака,,Зона MX і ATV > Пластики > Кріплення номерного знака,Не найдено,Не найдено,,Не найдено,0.0,Нет категории для крепления номерного знака,unmatched
2372,Ліхтарі,,Зона MX і ATV > Пластики > Ліхтарі,Не найдено,Не найдено,,Не найдено,0.0,Нет категории для фонарей,unmatched
2370,Набір пластиків,,Зона MX і ATV > Пластики > Набір пластиків,Не найдено,Не найдено,,Не найдено,0.0,Нет категории для набора пластиков,unmatched
2382,Плити під двигун,,Зона MX і ATV > Пластики > Плити під двигун,Не найдено,Не найдено,,Не найдено,0.0,Нет категории для плит под двигатель,unmatched
2394,Розпродаж,,Зона MX і ATV > Розпродаж,Не найдено,Не найдено,,Не найдено,0.0,Распродажа не является отдельной категорией товаров,unmatched
