input_id,input_name,input_path,input_full_path,match_id,match_name,match_path,match_full_path,confidence,reasoning,method
1257,Велосипедні амортизатори,,Велосипедні частини > Амортизатори Велосипедні > Велосипедні амортизатори,10304,Амортизатори та вилки,,Велосипеди та аксесуари > Велосипедні частини > Амортизатори та вилки,0.95,Точне семантичне співпадіння в категорії амортизаторів,semantic
1260,"Велосипедні камери 12""",,"Велосипедні частини > Велосипедні камери > Велосипедні камери 12""",10301,"Колеса, камери та шини",,"Велосипеди та аксесуари > Велосипедні частини > Колеса, камери та шини",0.9,Категорія камер входить до групи коліс та шин,semantic
1259,"Велосипедні камери 16""",,"Велосипедні частини > Велосипедні камери > Велосипедні камери 16""",10301,"Колеса, камери та шини",,"Велосипеди та аксесуари > Велосипедні частини > Колеса, камери та шини",0.9,Категорія камер входить до групи коліс та шин,semantic
1261,"Велосипедні камери 20""",,"Велосипедні частини > Велосипедні камери > Велосипедні камери 20""",10301,"Колеса, камери та шини",,"Велосипеди та аксесуари > Велосипедні частини > Колеса, камери та шини",0.9,Категорія камер входить до групи коліс та шин,semantic
1262,"Велосипедні камери 24""",,"Велосипедні частини > Велосипедні камери > Велосипедні камери 24""",10301,"Колеса, камери та шини",,"Велосипеди та аксесуари > Велосипедні частини > Колеса, камери та шини",0.9,Категорія камер входить до групи коліс та шин,semantic
1263,"Велосипедні камери 26""",,"Велосипедні частини > Велосипедні камери > Велосипедні камери 26""",10301,"Колеса, камери та шини",,"Велосипеди та аксесуари > Велосипедні частини > Колеса, камери та шини",0.9,Категорія камер входить до групи коліс та шин,semantic
1264,"Велосипедні камери 27.5""",,"Велосипедні частини > Велосипедні камери > Велосипедні камери 27.5""",10301,"Колеса, камери та шини",,"Велосипеди та аксесуари > Велосипедні частини > Колеса, камери та шини",0.9,Категорія камер входить до групи коліс та шин,semantic
1265,"Велосипедні камери 28""",,"Велосипедні частини > Велосипедні камери > Велосипедні камери 28""",10301,"Колеса, камери та шини",,"Велосипеди та аксесуари > Велосипедні частини > Колеса, камери та шини",0.9,Категорія камер входить до групи коліс та шин,semantic
1266,"Велосипедні камери 29""",,"Велосипедні частини > Велосипедні камери > Велосипедні камери 29""",10301,"Колеса, камери та шини",,"Велосипеди та аксесуари > Велосипедні частини > Колеса, камери та шини",0.9,Категорія камер входить до групи коліс та шин,semantic
1267,Система Безкамерна,,Велосипедні частини > Велосипедні камери > Система Безкамерна,10301,"Колеса, камери та шини",,"Велосипеди та аксесуари > Велосипедні частини > Колеса, камери та шини",0.9,Безкамерна система відноситься до категорії коліс та шин,semantic
1255,"Групи, Обгортки, Захвати",,"Велосипедні частини > Групи, Обгортки, Захвати",10303,Трансмісія та привід,,Велосипеди та аксесуари > Велосипедні частини > Трансмісія та привід,0.9,Семантически близкая категория трансмиссии и привода,semantic
1270,Гальмівні аксесуари,,Велосипедні частини > Велосипедні гальма > Гальмівні аксесуари,10302,Гальмівна система,,Велосипеди та аксесуари > Велосипедні частини > Гальмівна система,1.0,Точное соответствие категории гальмовых аксессуаров,exact
1273,Велосипедні гальма,,Велосипедні частини > Велосипедні гальма > Велосипедні гальма,10302,Гальмівна система,,Велосипеди та аксесуари > Велосипедні частини > Гальмівна система,1.0,Точное соответствие категории тормозной системы,exact
1272,Гальмівні колодки,,Велосипедні частини > Велосипедні гальма > Гальмівні колодки,10302,Гальмівна система,,Велосипеди та аксесуари > Велосипедні частини > Гальмівна система,1.0,Точное соответствие категории тормозной системы,exact
